"hhid","h04_sex","h14_cls_wkr","h06_status","urb","age_group"
"3985500000000063855",1,3,2,2,"80 to 89"
"3986000000000063860",1,3,2,2,"18 to 29"
"3986400000000063864",1,3,2,2,"50 to 59"
"3986700000000063867",1,3,2,2,"40 to 49"
"3986800000000063868",1,3,2,2,"50 to 59"
"3987000000000063870",1,3,2,2,"60 to 69"
"3987100000000063871",1,3,2,2,"30 to 39"
"3987200000000063872",1,3,2,2,"30 to 39"
"3987800000000063878",1,3,2,2,"60 to 69"
"3988100000000063881",1,3,2,2,"40 to 49"
"3988200000000063882",1,3,2,2,"30 to 39"
"3988400000000063884",1,3,2,2,"40 to 49"
"3988700000000063887",1,3,2,2,"50 to 59"
"3988800000000063888",1,3,2,2,"30 to 39"
"3989200000000063892",1,3,2,2,"40 to 49"
"3989300000000063893",1,3,2,2,"40 to 49"
"3989500000000063895",1,3,2,2,"70 to 79"
"3990000000000063900",1,3,2,2,"60 to 69"
"3990400000000063904",1,3,2,2,"60 to 69"
"3990500000000063905",1,3,2,2,"18 to 29"
"3990600000000063906",1,3,2,2,"50 to 59"
"3990700000000063907",1,3,2,2,"30 to 39"
"3990900000000063909",1,3,2,2,"40 to 49"
"3991100000000063911",1,3,4,2,"50 to 59"
"3991200000000063912",1,3,2,2,"30 to 39"
"3991400000000063914",1,3,4,2,"40 to 49"
"3991600000000063916",1,3,2,2,"60 to 69"
"3991800000000063918",1,3,2,2,"30 to 39"
"3992000000000063920",1,3,2,2,"40 to 49"
"3992100000000063921",1,3,3,2,"50 to 59"
"3992200000000063922",1,3,2,2,"40 to 49"
"3992500000000063925",1,3,2,2,"40 to 49"
"3992900000000063929",1,3,2,2,"70 to 79"
"3993000000000063930",1,3,2,2,"40 to 49"
"3993100000000063931",1,3,2,2,"40 to 49"
"3993300000000063933",1,3,2,2,"40 to 49"
"3993400000000063934",1,3,2,2,"30 to 39"
"3993500000000063935",1,3,2,2,"30 to 39"
"3993700000000063937",1,3,2,2,"40 to 49"
"3993800000000063938",1,3,2,2,"40 to 49"
"3994000000000063940",1,3,2,2,"40 to 49"
"3994100000000063941",1,3,2,2,"30 to 39"
"3994300000000063943",1,3,2,2,"60 to 69"
"3994600000000063946",1,3,2,2,"40 to 49"
"3994700000000063947",1,3,2,2,"30 to 39"
"3995400000000063954",1,3,2,1,"60 to 69"
"3996400000000063964",1,3,2,1,"50 to 59"
"3997200000000063972",1,3,2,2,"30 to 39"
"3998000000000063980",1,3,2,2,"50 to 59"
"3998300000000063983",1,3,2,2,"40 to 49"
"3999000000000063990",1,3,2,2,"60 to 69"
"3999100000000063991",1,3,2,2,"60 to 69"
"3999300000000063993",1,3,1,2,"40 to 49"
"4000800000000064008",1,3,2,2,"50 to 59"
"4000900000000064009",1,3,2,2,"50 to 59"
"4001900000000064019",1,3,2,2,"30 to 39"
"4002000000000064020",1,3,2,2,"18 to 29"
"4002100000000064021",1,3,2,2,"18 to 29"
"4002800000000064028",1,3,2,2,"50 to 59"
"4002900000000064029",1,3,2,2,"40 to 49"
"4003000000000064030",1,3,2,2,"40 to 49"
"4003400000000064034",1,3,3,2,"70 to 79"
"4003500000000064035",1,3,2,2,"30 to 39"
"4003700000000064037",1,3,2,2,"18 to 29"
"4003800000000064038",1,3,1,2,"40 to 49"
"4003900000000064039",1,3,2,2,"40 to 49"
"4004000000000064040",1,3,2,2,"30 to 39"
"4004500000000064045",1,3,2,2,"40 to 49"
"4005500000000064055",1,3,2,1,"60 to 69"
"4006700000000064067",1,3,2,1,"40 to 49"
"4007200000000064072",1,3,2,1,"30 to 39"
"4007400000000064074",1,3,2,1,"40 to 49"
"4007700000000064077",1,3,2,1,"40 to 49"
"4008000000000064080",1,3,2,1,"30 to 39"
"4008400000000064084",1,3,2,1,"50 to 59"
"4008500000000064085",1,3,3,1,"60 to 69"
"4008600000000064086",1,3,2,1,"40 to 49"
"4008700000000064087",1,3,2,1,"50 to 59"
"4009100000000064091",1,3,2,1,"50 to 59"
"4009200000000064092",1,3,2,1,"50 to 59"
"4009400000000064094",1,3,2,1,"40 to 49"
"4009500000000064095",1,3,2,1,"40 to 49"
"4009700000000064097",1,3,2,1,"50 to 59"
"4009800000000064098",1,3,3,1,"30 to 39"
"4009900000000064099",1,3,2,1,"40 to 49"
"4011200000000064112",1,3,2,1,"60 to 69"
"4011500000000064115",1,3,2,1,"30 to 39"
"4011600000000064116",1,3,2,1,"18 to 29"
"4011800000000064118",1,3,4,1,"18 to 29"
"4011900000000064119",1,3,2,1,"30 to 39"
"4012000000000064120",1,3,2,1,"30 to 39"
"4012100000000064121",1,3,2,1,"18 to 29"
"4012200000000064122",1,3,2,1,"50 to 59"
"4012300000000064123",1,3,2,1,"50 to 59"
"4012400000000064124",1,3,2,1,"30 to 39"
"4012500000000064125",1,3,2,1,"60 to 69"
"4012600000000064126",1,3,2,1,"30 to 39"
"4012700000000064127",1,3,2,1,"40 to 49"
"4012800000000064128",1,3,2,1,"40 to 49"
"4014000000000064140",1,3,2,1,"70 to 79"
"4015100000000064151",1,3,2,1,"30 to 39"
"4015200000000064152",1,3,2,1,"18 to 29"
"4015600000000064156",1,3,2,1,"30 to 39"
"4015700000000064157",1,3,2,1,"30 to 39"
"4016100000000064161",1,3,2,1,"70 to 79"
"4016200000000064162",1,3,2,1,"30 to 39"
"4016500000000064165",1,3,2,1,"30 to 39"
"4016600000000064166",1,3,2,1,"18 to 29"
"4016700000000064167",1,3,2,1,"30 to 39"
"4016800000000064168",1,3,2,1,"50 to 59"
"4016900000000064169",1,3,2,1,"18 to 29"
"4017000000000064170",1,3,4,1,"18 to 29"
"4017400000000064174",1,3,3,1,"70 to 79"
"4017700000000064177",1,3,2,1,"40 to 49"
"4018000000000064180",1,3,2,1,"50 to 59"
"4018900000000064189",1,3,2,1,"50 to 59"
"4019000000000064190",1,3,2,1,"40 to 49"
"4019100000000064191",1,3,2,1,"50 to 59"
"4019200000000064192",1,3,2,1,"18 to 29"
"4019300000000064193",1,3,2,1,"40 to 49"
"4019400000000064194",1,3,2,1,"30 to 39"
"4019500000000064195",1,3,2,1,"60 to 69"
"4020600000000064206",1,3,2,1,"30 to 39"
"4021100000000064211",1,3,2,1,"40 to 49"
"4021400000000064214",1,3,2,1,"40 to 49"
"4022100000000064221",1,3,2,1,"70 to 79"
"4022500000000064225",1,3,2,1,"18 to 29"
"4023100000000064231",1,3,2,1,"40 to 49"
"4023200000000064232",1,3,2,1,"60 to 69"
"4023300000000064233",1,3,2,1,"30 to 39"
"4023400000000064234",1,3,2,1,"18 to 29"
"4023500000000064235",1,3,2,1,"18 to 29"
"4023700000000064237",1,3,2,1,"30 to 39"
"4023900000000064239",1,3,2,1,"30 to 39"
"4025500000000064255",1,3,4,1,"50 to 59"
"4025700000000064257",1,3,2,1,"30 to 39"
"4026300000000064263",1,3,2,1,"60 to 69"
"4026800000000064268",1,3,2,1,"18 to 29"
"4027200000000064272",1,3,2,1,"40 to 49"
"4027600000000064276",1,3,2,1,"50 to 59"
"4027700000000064277",1,3,2,1,"30 to 39"
"4028000000000064280",1,3,2,1,"50 to 59"
"4028900000000064289",1,3,2,1,"50 to 59"
"4029500000000064295",1,3,2,1,"40 to 49"
"4029600000000064296",1,3,2,1,"60 to 69"
"4029700000000064297",1,3,2,1,"50 to 59"
"4029800000000064298",1,3,2,1,"30 to 39"
"4030500000000064305",1,3,2,2,"40 to 49"
"4030600000000064306",1,3,2,2,"30 to 39"
"4031100000000064311",1,3,2,2,"60 to 69"
"4031200000000064312",1,3,2,2,"30 to 39"
"784900000000031849",1,4,2,1,"40 to 49"
"1948900000000043489",1,4,2,2,"50 to 59"
"2581600000000049816",1,4,2,2,"60 to 69"
"2708700000000051087",1,4,2,1,"60 to 69"
"1249900000000036499",1,4,2,2,"50 to 59"
"1609400000000040094",1,4,2,2,"60 to 69"
"803300000000032033",1,4,2,2,"40 to 49"
"768900000000031689",1,4,2,2,"50 to 59"
"1250500000000036505",1,4,2,2,"60 to 69"
"481000000000028810",1,4,2,1,"50 to 59"
"3738800000000061388",1,4,2,1,"50 to 59"
"2280800000000046808",1,4,2,2,"50 to 59"
"1250700000000036507",1,4,2,2,"40 to 49"
"364200000000027642",1,4,2,2,"40 to 49"
"3739200000000061392",1,4,2,1,"40 to 49"
"1250900000000036509",1,4,2,2,"60 to 69"
"1251600000000036516",1,4,1,2,"40 to 49"
"669700000000030697",1,4,2,2,"40 to 49"
"747200000000031472",1,4,1,2,"70 to 79"
"1251800000000036518",1,4,2,2,"40 to 49"
"549400000000029494",1,4,2,2,"60 to 69"
"3240200000000056402",1,4,2,1,"50 to 59"
"1252200000000036522",1,4,2,2,"30 to 39"
"667100000000030671",1,4,2,2,"40 to 49"
"2698500000000050985",1,4,2,2,"40 to 49"
"2799400000000051994",1,4,1,2,"50 to 59"
"666600000000030666",1,4,2,2,"40 to 49"
"1253100000000036531",1,4,2,2,"50 to 59"
"666100000000030661",1,4,2,2,"30 to 39"
"921800000000033218",1,4,2,1,"60 to 69"
"3239400000000056394",1,4,1,1,"60 to 69"
"2903900000000053039",1,4,2,1,"40 to 49"
"665000000000030650",1,4,2,1,"60 to 69"
"1253500000000036535",1,4,2,2,"40 to 49"
"3842600000000062426",1,4,2,1,"30 to 39"
"1619500000000040195",1,4,3,2,"50 to 59"
"2801500000000052015",1,4,2,2,"60 to 69"
"3917500000000063175",1,4,2,2,"60 to 69"
"2444900000000048449",1,4,2,2,"40 to 49"
"3108400000000055084",1,4,2,2,"40 to 49"
"1253600000000036536",1,4,2,2,"30 to 39"
"2802600000000052026",1,4,2,2,"60 to 69"
"2444300000000048443",1,4,2,2,"50 to 59"
"780200000000031802",1,4,3,2,"70 to 79"
"2444100000000048441",1,4,2,2,"50 to 59"
"2444000000000048440",1,4,2,2,"50 to 59"
"1511600000000039116",1,4,2,1,"40 to 49"
"1254100000000036541",1,4,2,2,"40 to 49"
"2902600000000053026",1,4,2,1,"60 to 69"
"2803600000000052036",1,4,3,2,"80 to 89"
"2443600000000048436",1,4,3,2,"50 to 59"
"2901900000000053019",1,4,2,1,"70 to 79"
"2804300000000052043",1,4,2,2,"60 to 69"
"2901800000000053018",1,4,2,1,"60 to 69"
"3106000000000055060",1,4,2,1,"40 to 49"
"3237300000000056373",1,4,2,1,"40 to 49"
"2443200000000048432",1,4,2,2,"60 to 69"
"1255000000000036550",1,4,2,2,"60 to 69"
"2442600000000048426",1,4,2,2,"50 to 59"
"2698700000000050987",1,4,3,2,"60 to 69"
"562000000000029620",1,4,2,2,"40 to 49"
"787800000000031878",1,4,2,2,"60 to 69"
"1256200000000036562",1,4,2,2,"60 to 69"
"2209700000000046097",1,4,2,2,"40 to 49"
"2442400000000048424",1,4,2,2,"18 to 29"
"1974900000000043749",1,4,2,1,"50 to 59"
"362000000000027620",1,4,2,1,"60 to 69"
"2442000000000048420",1,4,2,2,"50 to 59"
"2019900000000044199",1,4,2,1,"60 to 69"
"1256700000000036567",1,4,2,2,"50 to 59"
"3233500000000056335",1,4,2,1,"50 to 59"
"1256900000000036569",1,4,2,2,"60 to 69"
"1257400000000036574",1,4,2,2,"50 to 59"
"3104900000000055049",1,4,2,2,"50 to 59"
"2607100000000050071",1,4,2,2,"50 to 59"
"1258000000000036580",1,4,2,2,"50 to 59"
"1258300000000036583",1,4,1,2,"50 to 59"
"2897900000000052979",1,4,2,1,"60 to 69"
"662300000000030623",1,4,2,2,"60 to 69"
"2897800000000052978",1,4,2,1,"60 to 69"
"2441600000000048416",1,4,2,2,"30 to 39"
"2897700000000052977",1,4,2,1,"60 to 69"
"1768600000000041686",1,4,2,2,"70 to 79"
"1306000000000037060",1,4,2,1,"60 to 69"
"2686400000000050864",1,4,2,2,"60 to 69"
"2896100000000052961",1,4,2,2,"50 to 59"
"2122600000000045226",1,4,2,2,"60 to 69"
"2895100000000052951",1,4,2,2,"50 to 59"
"2122500000000045225",1,4,2,2,"50 to 59"
"2440800000000048408",1,4,2,2,"40 to 49"
"1262400000000036624",1,4,2,2,"30 to 39"
"1262600000000036626",1,4,2,2,"50 to 59"
"1263900000000036639",1,4,3,2,"50 to 59"
"1066500000000034665",1,4,2,1,"30 to 39"
"195800000000025958",1,4,2,2,"60 to 69"
"1264300000000036643",1,4,2,2,"70 to 79"
"1264500000000036645",1,4,2,2,"18 to 29"
"2439400000000048394",1,4,2,2,"40 to 49"
"789800000000031898",1,4,2,2,"50 to 59"
"3961300000000063613",1,4,2,2,"30 to 39"
"788800000000031888",1,4,2,2,"70 to 79"
"2439100000000048391",1,4,2,2,"40 to 49"
"2439000000000048390",1,4,2,2,"80 to 89"
"217600000000026176",1,4,2,2,"40 to 49"
"1264700000000036647",1,4,2,2,"40 to 49"
"786000000000031860",1,4,2,1,"70 to 79"
"659000000000030590",1,4,2,2,"50 to 59"
"3840500000000062405",1,4,2,1,"60 to 69"
"1264800000000036648",1,4,2,2,"30 to 39"
"3534300000000059343",1,4,2,1,"60 to 69"
"358300000000027583",1,4,2,1,"40 to 49"
"1265500000000036655",1,4,3,2,"60 to 69"
"658700000000030587",1,4,3,2,"60 to 69"
"2698900000000050989",1,4,3,2,"60 to 69"
"1656700000000040567",1,4,2,1,"40 to 49"
"3840400000000062404",1,4,2,1,"30 to 39"
"3353000000000057530",1,4,2,1,"50 to 59"
"766400000000031664",1,4,2,2,"50 to 59"
"2171500000000045715",1,4,2,2,"70 to 79"
"1969100000000043691",1,4,2,1,"50 to 59"
"1266400000000036664",1,4,3,2,"50 to 59"
"766300000000031663",1,4,2,2,"30 to 39"
"1066800000000034668",1,4,2,1,"30 to 39"
"2813400000000052134",1,4,2,2,"40 to 49"
"1267700000000036677",1,4,2,2,"50 to 59"
"1510900000000039109",1,4,2,1,"60 to 69"
"1066900000000034669",1,4,2,1,"18 to 29"
"3780800000000061808",1,4,2,2,"60 to 69"
"1267900000000036679",1,4,2,2,"60 to 69"
"1764100000000041641",1,4,3,2,"60 to 69"
"785300000000031853",1,4,2,1,"30 to 39"
"2814300000000052143",1,4,2,2,"60 to 69"
"410600000000028106",1,4,2,2,"40 to 49"
"2607700000000050077",1,4,2,2,"50 to 59"
"2285700000000046857",1,4,2,2,"70 to 79"
"657500000000030575",1,4,2,2,"40 to 49"
"218000000000026180",1,4,1,2,"18 to 29"
"3559200000000059592",1,4,2,1,"70 to 79"
"3424700000000058247",1,4,2,1,"30 to 39"
"656700000000030567",1,4,2,2,"60 to 69"
"2815600000000052156",1,4,2,2,"50 to 59"
"1268500000000036685",1,4,2,2,"40 to 49"
"2884600000000052846",1,4,2,2,"60 to 69"
"2436600000000048366",1,4,3,2,"80 to 89"
"182900000000025829",1,4,2,2,"40 to 49"
"508700000000029087",1,4,2,2,"40 to 49"
"478800000000028788",1,4,2,1,"40 to 49"
"1071700000000034717",1,4,2,1,"30 to 39"
"2436500000000048365",1,4,2,2,"60 to 69"
"1270100000000036701",1,4,2,2,"60 to 69"
"2672900000000050729",1,4,2,2,"50 to 59"
"3226900000000056269",1,4,2,1,"40 to 49"
"3532600000000059326",1,4,2,1,"50 to 59"
"3352900000000057529",1,4,2,1,"60 to 69"
"1607300000000040073",1,4,2,2,"70 to 79"
"1270600000000036706",1,4,2,2,"40 to 49"
"3091900000000054919",1,4,2,2,"60 to 69"
"1273100000000036731",1,4,2,2,"50 to 59"
"1273400000000036734",1,4,2,2,"60 to 69"
"766200000000031662",1,4,2,2,"40 to 49"
"943300000000033433",1,4,2,1,"40 to 49"
"3091800000000054918",1,4,2,2,"70 to 79"
"2290900000000046909",1,4,2,2,"50 to 59"
"1502500000000039025",1,4,2,1,"60 to 69"
"2291400000000046914",1,4,2,2,"60 to 69"
"356400000000027564",1,4,2,2,"40 to 49"
"3559000000000059590",1,4,2,1,"50 to 59"
"3642700000000060427",1,4,2,1,"50 to 59"
"2219400000000046194",1,4,2,1,"50 to 59"
"2699300000000050993",1,4,2,2,"50 to 59"
"3303700000000057037",1,4,2,1,"50 to 59"
"3642800000000060428",1,4,2,1,"40 to 49"
"1077700000000034777",1,4,2,1,"30 to 39"
"3087500000000054875",1,4,2,1,"40 to 49"
"429100000000028291",1,4,2,2,"30 to 39"
"1503600000000039036",1,4,2,1,"70 to 79"
"2608800000000050088",1,4,4,2,"60 to 69"
"2102500000000045025",1,4,3,2,"60 to 69"
"3772400000000061724",1,4,2,2,"30 to 39"
"3531100000000059311",1,4,1,1,"50 to 59"
"2609000000000050090",1,4,2,2,"40 to 49"
"3771700000000061717",1,4,2,2,"40 to 49"
"2173100000000045731",1,4,2,1,"60 to 69"
"3086900000000054869",1,4,2,1,"30 to 39"
"2537100000000049371",1,4,2,1,"40 to 49"
"3918400000000063184",1,4,2,2,"50 to 59"
"2689800000000050898",1,4,2,2,"50 to 59"
"430500000000028305",1,4,2,2,"60 to 69"
"2414200000000048142",1,4,2,1,"60 to 69"
"2434500000000048345",1,4,2,2,"40 to 49"
"2434400000000048344",1,4,2,2,"50 to 59"
"1079100000000034791",1,4,2,1,"50 to 59"
"2537200000000049372",1,4,2,1,"40 to 49"
"3768000000000061680",1,4,2,2,"30 to 39"
"2120900000000045209",1,4,2,2,"50 to 59"
"738000000000031380",1,4,2,2,"50 to 59"
"3767800000000061678",1,4,3,2,"50 to 59"
"2609400000000050094",1,4,2,2,"50 to 59"
"765800000000031658",1,4,2,2,"50 to 59"
"1079300000000034793",1,4,2,1,"50 to 59"
"337600000000027376",1,4,2,2,"50 to 59"
"1079400000000034794",1,4,2,1,"50 to 59"
"2520400000000049204",1,4,2,2,"30 to 39"
"3083000000000054830",1,4,2,2,"40 to 49"
"2433400000000048334",1,4,1,2,"60 to 69"
"1275100000000036751",1,4,2,2,"30 to 39"
"1619700000000040197",1,4,2,2,"70 to 79"
"2415400000000048154",1,4,2,2,"40 to 49"
"1293900000000036939",1,4,3,1,"60 to 69"
"3082900000000054829",1,4,2,2,"50 to 59"
"2296300000000046963",1,4,2,2,"40 to 49"
"338800000000027388",1,4,2,2,"50 to 59"
"2825000000000052250",1,4,2,2,"60 to 69"
"3767000000000061670",1,4,2,2,"50 to 59"
"339000000000027390",1,4,2,2,"50 to 59"
"3766700000000061667",1,4,2,2,"50 to 59"
"945900000000033459",1,4,2,1,"60 to 69"
"3080900000000054809",1,4,2,2,"40 to 49"
"2173600000000045736",1,4,2,1,"50 to 59"
"1509900000000039099",1,4,2,1,"60 to 69"
"2102000000000045020",1,4,2,2,"30 to 39"
"2574600000000049746",1,4,2,1,"40 to 49"
"1876000000000042760",1,4,3,1,"50 to 59"
"1087900000000034879",1,4,3,2,"60 to 69"
"1096100000000034961",1,4,2,2,"60 to 69"
"950300000000033503",1,4,2,1,"30 to 39"
"3762800000000061628",1,4,2,1,"60 to 69"
"2615000000000050150",1,4,2,2,"30 to 39"
"1643300000000040433",1,4,2,1,"50 to 59"
"343700000000027437",1,4,2,1,"40 to 49"
"3497200000000058972",1,4,2,1,"50 to 59"
"2101300000000045013",1,4,2,2,"50 to 59"
"141000000000025410",1,4,4,1,"40 to 49"
"143200000000025432",1,4,2,1,"30 to 39"
"1621600000000040216",1,4,2,2,"40 to 49"
"2558900000000049589",1,4,2,1,"30 to 39"
"3933500000000063335",1,4,2,2,"50 to 59"
"346700000000027467",1,4,2,2,"70 to 79"
"2420700000000048207",1,4,2,2,"60 to 69"
"790400000000031904",1,4,1,2,"30 to 39"
"2101200000000045012",1,4,2,2,"18 to 29"
"3071400000000054714",1,4,2,1,"40 to 49"
"2101100000000045011",1,4,2,2,"18 to 29"
"2421100000000048211",1,4,2,2,"40 to 49"
"2685000000000050850",1,4,2,2,"50 to 59"
"2120700000000045207",1,4,2,2,"50 to 59"
"2429400000000048294",1,4,2,1,"60 to 69"
"1620000000000040200",1,4,2,2,"60 to 69"
"2539300000000049393",1,4,2,2,"30 to 39"
"2173700000000045737",1,4,2,1,"40 to 49"
"765600000000031656",1,4,2,2,"50 to 59"
"765500000000031655",1,4,2,2,"50 to 59"
"2101000000000045010",1,4,2,2,"18 to 29"
"951200000000033512",1,4,2,1,"50 to 59"
"2222200000000046222",1,4,2,2,"50 to 59"
"2428700000000048287",1,4,2,1,"70 to 79"
"2304800000000047048",1,4,2,1,"70 to 79"
"2428300000000048283",1,4,2,1,"40 to 49"
"3212200000000056122",1,4,1,1,"30 to 39"
"604700000000030047",1,4,2,1,"40 to 49"
"2421500000000048215",1,4,2,2,"30 to 39"
"3298200000000056982",1,4,2,1,"50 to 59"
"604800000000030048",1,4,2,1,"30 to 39"
"2222600000000046226",1,4,2,2,"60 to 69"
"2831700000000052317",1,4,2,2,"60 to 69"
"2427700000000048277",1,4,2,1,"40 to 49"
"2421600000000048216",1,4,2,2,"60 to 69"
"2157300000000045573",1,4,2,1,"50 to 59"
"151700000000025517",1,4,2,1,"50 to 59"
"1483200000000038832",1,4,2,1,"40 to 49"
"3059200000000054592",1,4,2,1,"40 to 49"
"524300000000029243",1,4,2,2,"60 to 69"
"2012400000000044124",1,4,2,2,"50 to 59"
"2684900000000050849",1,4,2,2,"60 to 69"
"642100000000030421",1,4,2,1,"40 to 49"
"1961500000000043615",1,4,2,2,"40 to 49"
"1508400000000039084",1,4,2,1,"40 to 49"
"236000000000026360",1,4,2,1,"50 to 59"
"605000000000030050",1,4,2,1,"50 to 59"
"2845600000000052456",1,4,2,2,"40 to 49"
"1960800000000043608",1,4,2,2,"40 to 49"
"3297900000000056979",1,4,2,1,"50 to 59"
"2834400000000052344",1,4,2,2,"40 to 49"
"1437700000000038377",1,4,2,2,"50 to 59"
"2422800000000048228",1,4,3,2,"60 to 69"
"1288700000000036887",1,4,2,2,"60 to 69"
"3297800000000056978",1,4,2,1,"40 to 49"
"3207000000000056070",1,4,2,1,"50 to 59"
"2100800000000045008",1,4,2,2,"30 to 39"
"2844600000000052446",1,4,2,2,"70 to 79"
"3297400000000056974",1,4,2,1,"50 to 59"
"3297300000000056973",1,4,2,1,"30 to 39"
"2835500000000052355",1,4,2,2,"50 to 59"
"1286600000000036866",1,4,2,2,"60 to 69"
"735100000000031351",1,4,2,2,"50 to 59"
"2835800000000052358",1,4,2,2,"40 to 49"
"1508700000000039087",1,4,2,1,"40 to 49"
"1285200000000036852",1,4,2,2,"40 to 49"
"2423000000000048230",1,4,2,2,"60 to 69"
"1278600000000036786",1,4,2,2,"50 to 59"
"2312400000000047124",1,4,2,1,"40 to 49"
"1613300000000040133",1,4,2,2,"40 to 49"
"963400000000033634",1,4,2,2,"60 to 69"
"2100700000000045007",1,4,2,2,"18 to 29"
"963800000000033638",1,4,2,2,"60 to 69"
"2100600000000045006",1,4,2,2,"60 to 69"
"1484600000000038846",1,4,2,1,"40 to 49"
"2100500000000045005",1,4,2,2,"30 to 39"
"765100000000031651",1,4,2,2,"60 to 69"
"2843200000000052432",1,4,2,1,"50 to 59"
"2100400000000045004",1,4,4,2,"50 to 59"
"2423300000000048233",1,4,3,2,"50 to 59"
"3296900000000056969",1,4,2,1,"50 to 59"
"3753300000000061533",1,4,2,2,"70 to 79"
"2159300000000045593",1,4,2,2,"40 to 49"
"2423400000000048234",1,4,2,2,"40 to 49"
"964500000000033645",1,4,2,2,"60 to 69"
"2838500000000052385",1,4,2,2,"50 to 59"
"2841600000000052416",1,4,2,1,"60 to 69"
"1437500000000038375",1,4,2,2,"50 to 59"
"2100200000000045002",1,4,2,2,"50 to 59"
"2840600000000052406",1,4,2,1,"50 to 59"
"965500000000033655",1,4,2,2,"60 to 69"
"2120200000000045202",1,4,2,2,"30 to 39"
"2839400000000052394",1,4,2,1,"50 to 59"
"3052200000000054522",1,4,2,1,"70 to 79"
"2100100000000045001",1,4,2,2,"50 to 59"
"500800000000029008",1,4,2,2,"40 to 49"
"2099900000000044999",1,4,2,2,"50 to 59"
"2159400000000045594",1,4,2,2,"60 to 69"
"1144900000000035449",1,4,2,2,"30 to 39"
"107800000000025078",1,4,2,1,"50 to 59"
"2230100000000046301",1,4,2,2,"60 to 69"
"3197700000000055977",1,4,2,2,"50 to 59"
"1641000000000040410",1,4,2,1,"70 to 79"
"764900000000031649",1,4,1,2,"30 to 39"
"523700000000029237",1,4,2,2,"50 to 59"
"1951700000000043517",1,4,2,2,"50 to 59"
"3525200000000059252",1,4,1,1,"40 to 49"
"2492000000000048920",1,4,2,2,"50 to 59"
"3296500000000056965",1,4,2,1,"30 to 39"
"764800000000031648",1,4,2,2,"40 to 49"
"3878600000000062786",1,4,2,2,"40 to 49"
"764700000000031647",1,4,2,2,"30 to 39"
"3524500000000059245",1,4,2,1,"50 to 59"
"2010700000000044107",1,4,2,1,"40 to 49"
"973100000000033731",1,4,1,2,"30 to 39"
"3434600000000058346",1,4,2,1,"60 to 69"
"2523500000000049235",1,4,2,2,"40 to 49"
"1486700000000038867",1,4,2,1,"60 to 69"
"630300000000030303",1,4,2,1,"70 to 79"
"630200000000030302",1,4,2,1,"60 to 69"
"2700400000000051004",1,4,2,2,"40 to 49"
"2235100000000046351",1,4,2,2,"18 to 29"
"3434900000000058349",1,4,2,1,"80 to 89"
"973800000000033738",1,4,2,2,"40 to 49"
"729100000000031291",1,4,2,1,"40 to 49"
"3435300000000058353",1,4,2,1,"50 to 59"
"218600000000026186",1,4,2,2,"70 to 79"
"628800000000030288",1,4,2,2,"40 to 49"
"1849000000000042490",1,4,2,1,"60 to 69"
"764500000000031645",1,4,2,2,"40 to 49"
"1486800000000038868",1,4,2,1,"50 to 59"
"1436600000000038366",1,4,2,2,"50 to 59"
"764400000000031644",1,4,2,2,"50 to 59"
"3878400000000062784",1,4,2,2,"40 to 49"
"2524700000000049247",1,4,2,2,"30 to 39"
"611800000000030118",1,4,2,2,"50 to 59"
"1160300000000035603",1,4,2,2,"50 to 59"
"1160500000000035605",1,4,2,2,"40 to 49"
"3878100000000062781",1,4,2,2,"60 to 69"
"974700000000033747",1,4,2,2,"50 to 59"
"499300000000028993",1,4,2,1,"60 to 69"
"3034300000000054343",1,4,2,1,"30 to 39"
"875000000000032750",1,4,3,1,"50 to 59"
"2324600000000047246",1,4,2,1,"50 to 59"
"1165900000000035659",1,4,2,2,"60 to 69"
"975000000000033750",1,4,2,2,"50 to 59"
"1436100000000038361",1,4,2,2,"40 to 49"
"614000000000030140",1,4,2,1,"60 to 69"
"1166100000000035661",1,4,2,2,"60 to 69"
"1166200000000035662",1,4,2,2,"40 to 49"
"2096500000000044965",1,4,2,2,"30 to 39"
"1436000000000038360",1,4,2,2,"40 to 49"
"1473000000000038730",1,4,2,2,"30 to 39"
"3902100000000063021",1,4,2,1,"40 to 49"
"3351200000000057512",1,4,2,1,"30 to 39"
"975300000000033753",1,4,2,2,"40 to 49"
"233500000000026335",1,4,2,1,"40 to 49"
"3520100000000059201",1,4,2,1,"50 to 59"
"1166800000000035668",1,4,3,2,"60 to 69"
