"hhid","h04_sex","h13_did_work","h14_cls_wkr","hgc"
"832400000000032324",2,1,4,"Short Cycle Tertiary Education Undergrad"
"2597400000000049974",2,2,"","JHS Undergraduate"
"832600000000032326",2,1,1,"Short Cycle Tertiary Education Graduate"
"3958100000000063581",2,2,"","Grade 1 to Grade 6/7"
"3212000000000056120",2,2,"","Bachelor Level Education Graduate"
"3805500000000062055",2,1,0,"Grade 1 to Grade 6/7"
"2597800000000049978",2,1,0,"Grade 1 to Grade 6/7"
"3570600000000059706",2,2,"","JHS Undergraduate"
"3212300000000056123",2,1,6,"Bachelor Level Education Graduate"
"2157900000000045579",2,1,3,"JHS Graduate"
"833400000000032334",2,1,3,"Bachelor Level Education Graduate"
"2598100000000049981",2,1,3,"Bachelor Level Education Graduate"
"833600000000032336",2,2,"","JHS Graduate"
"2598200000000049982",2,2,"","Elementary Graduate"
"3424200000000058242",2,1,1,"Bachelor Level Education Graduate"
"833900000000032339",2,1,3,"JHS Graduate"
"2598400000000049984",2,1,3,"JHS Graduate"
"2598500000000049985",2,1,1,"JHS Graduate"
"2598600000000049986",2,1,3,"Short Cycle Tertiary Education Graduate"
"2598700000000049987",2,2,"","Elementary Graduate"
"2598800000000049988",2,2,"","JHS Undergraduate"
"2158800000000045588",2,2,"","Elementary Graduate"
"2598900000000049989",2,1,2,"JHS Graduate"
"3212500000000056125",2,2,"","Elementary Graduate"
"2599100000000049991",2,1,0,"JHS Graduate"
"3212600000000056126",2,1,1,"JHS Graduate"
"3424300000000058243",2,2,"","JHS Graduate"
"835100000000032351",2,1,3,"Bachelor Level Education Graduate"
"2941900000000053419",2,1,4,"Grade 1 to Grade 6/7"
"3212800000000056128",2,1,1,"Bachelor Level Education Graduate"
"1580500000000039805",2,1,3,"Grade 1 to Grade 6/7"
"835500000000032355",2,2,"","JHS Undergraduate"
"835600000000032356",2,1,2,"Bachelor Level Education Graduate"
"3424400000000058244",2,2,"","JHS Graduate"
"3805600000000062056",2,1,3,"Bachelor Level Education Graduate"
"1580800000000039808",2,1,3,"Elementary Graduate"
"836000000000032360",2,2,"","JHS Graduate"
"2159800000000045598",2,2,"","Elementary Graduate"
"3675800000000060758",2,2,"","Short Cycle Tertiary Education Graduate"
"1581100000000039811",2,1,3,"Grade 1 to Grade 6/7"
"836400000000032364",2,2,"","Grade 1 to Grade 6/7"
"1581200000000039812",2,1,3,"Grade 1 to Grade 6/7"
"3213200000000056132",2,1,1,"Bachelor Level Education Graduate"
"3675900000000060759",2,1,3,"Bachelor Level Education Undergrad"
"2600100000000050001",2,1,3,"Elementary Graduate"
"2942600000000053426",2,1,1,"No Grade Completed"
"837000000000032370",2,2,"","Elementary Graduate"
"2160400000000045604",2,2,"","Elementary Graduate"
"837200000000032372",2,1,2,"Bachelor Level Education Undergrad"
"1581800000000039818",2,1,3,"JHS Graduate"
"2942700000000053427",2,1,2,"Bachelor Level Education Graduate"
"837500000000032375",2,2,"","Elementary Graduate"
"2600400000000050004",2,1,2,"Bachelor Level Education Graduate"
"2600500000000050005",2,1,0,"Grade 1 to Grade 6/7"
"3424800000000058248",2,1,2,"JHS Graduate"
"2600700000000050007",2,1,3,"Grade 1 to Grade 6/7"
"3424900000000058249",2,1,3,"Elementary Graduate"
"838100000000032381",2,1,2,"Bachelor Level Education Graduate"
"3938200000000063382",2,1,3,"JHS Graduate"
"2943100000000053431",2,2,"","Grade 1 to Grade 6/7"
"2943200000000053432",2,1,3,"Bachelor Level Education Undergrad"
"3213700000000056137",2,2,"","Bachelor Level Education Graduate"
"2161500000000045615",2,2,"","Bachelor Level Education Graduate"
"3676100000000060761",2,1,3,"JHS Graduate"
"1583100000000039831",2,1,3,"JHS Undergraduate"
"3213900000000056139",2,1,1,"Grade 1 to Grade 6/7"
"2161800000000045618",2,1,1,"JHS Graduate"
"3571200000000059712",2,1,1,"JHS Graduate"
"839200000000032392",2,1,3,"Grade 1 to Grade 6/7"
"839300000000032393",2,1,3,"Grade 1 to Grade 6/7"
"839400000000032394",2,2,"","Grade 1 to Grade 6/7"
"839500000000032395",2,1,3,"JHS Graduate"
"2601600000000050016",2,1,2,"Bachelor Level Education Undergrad"
"2162100000000045621",2,1,4,"Elementary Graduate"
"3214100000000056141",2,1,0,"JHS Undergraduate"
"839900000000032399",2,2,"","JHS Undergraduate"
"2162300000000045623",2,1,3,"JHS Undergraduate"
"3425300000000058253",2,2,"","Grade 1 to Grade 6/7"
"3938300000000063383",2,2,"","JHS Undergraduate"
"3914000000000063140",2,2,"","No Grade Completed"
"840400000000032404",2,2,"","Bachelor Level Education Graduate"
"3425600000000058256",2,1,3,"JHS Undergraduate"
"3425700000000058257",2,1,3,"JHS Graduate"
"840700000000032407",2,1,1,"JHS Graduate"
"3571500000000059715",2,2,"","JHS Graduate"
"3571600000000059716",2,1,3,"JHS Graduate"
"841000000000032410",2,2,"","Bachelor Level Education Graduate"
"2163100000000045631",2,2,"","JHS Graduate"
"841200000000032412",2,1,3,"Short Cycle Tertiary Education Graduate"
"2163200000000045632",2,2,"","JHS Graduate"
"3214900000000056149",2,1,1,"JHS Graduate"
"2163400000000045634",2,2,"","Elementary Graduate"
"841600000000032416",2,1,1,"JHS Graduate"
"2163500000000045635",2,1,3,"Short Cycle Tertiary Education Graduate"
"3676400000000060764",2,2,"","Bachelor Level Education Undergrad"
"2602700000000050027",2,2,"","JHS Graduate"
"2163800000000045638",2,1,3,"Short Cycle Tertiary Education Graduate"
"842100000000032421",2,2,"","Grade 1 to Grade 6/7"
"2944700000000053447",2,1,4,"Grade 1 to Grade 6/7"
"842300000000032423",2,1,1,"Bachelor Level Education Graduate"
"842400000000032424",2,2,"","Master Level Education Graduate"
"3215100000000056151",2,2,"","JHS Graduate"
"3676500000000060765",2,2,"","JHS Graduate"
"842700000000032427",2,1,3,"Bachelor Level Education Graduate"
"842800000000032428",2,1,0,"Grade 1 to Grade 6/7"
"3215300000000056153",2,1,0,"JHS Graduate"
"843000000000032430",2,1,3,"Grade 1 to Grade 6/7"
"843100000000032431",2,1,1,"Bachelor Level Education Graduate"
"2164300000000045643",2,2,"","JHS Graduate"
"3571900000000059719",2,2,"","JHS Undergraduate"
"1586000000000039860",2,1,3,"Short Cycle Tertiary Education Graduate"
"843500000000032435",2,1,3,"Grade 1 to Grade 6/7"
"2164500000000045645",2,2,"","JHS Graduate"
"2603300000000050033",2,1,3,"Bachelor Level Education Graduate"
"843800000000032438",2,2,"","JHS Graduate"
"1586300000000039863",2,2,"","Level 1 - IPED, Madrasah, SPED"
"844000000000032440",2,2,"","Short Cycle Tertiary Education Graduate"
"844100000000032441",2,1,2,"Bachelor Level Education Undergrad"
"3884200000000062842",2,2,"","Bachelor Level Education Graduate"
"3426400000000058264",2,2,"","Bachelor Level Education Graduate"
"2603600000000050036",2,1,3,"Elementary Graduate"
"844500000000032445",2,1,1,"Short Cycle Tertiary Education Graduate"
"3215700000000056157",2,1,2,"Bachelor Level Education Graduate"
"2165100000000045651",2,2,"","Bachelor Level Education Undergrad"
"1586900000000039869",2,2,"","No Grade Completed"
"2603800000000050038",2,2,"","Elementary Graduate"
"3676700000000060767",2,2,"","Short Cycle Tertiary Education Graduate"
"845100000000032451",2,1,1,"Bachelor Level Education Undergrad"
"1587200000000039872",2,1,1,"Grade 1 to Grade 6/7"
"2165400000000045654",2,1,1,"Elementary Graduate"
"2165500000000045655",2,2,"","Elementary Graduate"
"3676800000000060768",2,2,"","Elementary Graduate"
"845600000000032456",2,2,"","JHS Graduate"
"3572300000000059723",2,1,3,"JHS Graduate"
"2165800000000045658",2,1,1,"JHS Graduate"
"1587800000000039878",2,1,3,"JHS Graduate"
"846000000000032460",2,1,0,"Elementary Graduate"
"3426800000000058268",2,2,"","JHS Graduate"
"3426900000000058269",2,2,"","JHS Undergraduate"
"3216300000000056163",2,1,1,"Bachelor Level Education Undergrad"
"3216400000000056164",2,1,1,"JHS Graduate"
"846500000000032465",2,1,1,"SHS Academic Track Undergrad"
"2604600000000050046",2,2,"","Elementary Graduate"
"846700000000032467",2,2,"","JHS Graduate"
"3216500000000056165",2,2,"","Elementary Graduate"
"3216600000000056166",2,1,1,"Bachelor Level Education Undergrad"
"847000000000032470",2,1,0,"JHS Undergraduate"
"2604900000000050049",2,2,"","JHS Graduate"
"3216700000000056167",2,1,1,"Bachelor Level Education Graduate"
"1588800000000039888",2,1,3,"JHS Graduate"
"2166800000000045668",2,2,"","JHS Undergraduate"
"2605100000000050051",2,1,1,"Elementary Graduate"
"1589100000000039891",2,2,"","Bachelor Level Education Graduate"
"3427000000000058270",2,2,"","Grade 1 to Grade 6/7"
"847800000000032478",2,2,"","Bachelor Level Education Graduate"
"847900000000032479",2,2,"","Bachelor Level Education Undergrad"
"1589300000000039893",2,1,3,"Grade 1 to Grade 6/7"
"2167100000000045671",2,1,3,"Grade 1 to Grade 6/7"
"1589500000000039895",2,1,3,"Grade 1 to Grade 6/7"
"1589600000000039896",2,1,3,"Grade 1 to Grade 6/7"
"848400000000032484",2,1,3,"Short Cycle Tertiary Education Graduate"
"2605300000000050053",2,1,2,"Bachelor Level Education Undergrad"
"2167300000000045673",2,1,3,"Post Secondary/Non Tertiary Education Graduate"
"848700000000032487",2,2,"","Elementary Graduate"
"3676900000000060769",2,2,"","Bachelor Level Education Graduate"
"3427200000000058272",2,2,"","JHS Undergraduate"
"1590100000000039901",2,1,3,"JHS Graduate"
"849100000000032491",2,2,"","Elementary Graduate"
"3572500000000059725",2,1,1,"JHS Graduate"
"2946900000000053469",2,1,2,"Bachelor Level Education Graduate"
"1590400000000039904",2,1,2,"Bachelor Level Education Graduate"
"3677000000000060770",2,2,"","Bachelor Level Education Undergrad"
"4020500000000064205",2,1,3,"Grade 1 to Grade 6/7"
"2606000000000050060",2,2,"","Grade 1 to Grade 6/7"
"2168100000000045681",2,1,2,"Bachelor Level Education Undergrad"
"849900000000032499",2,1,3,"JHS Undergraduate"
"850000000000032500",2,1,3,"JHS Graduate"
"3572800000000059728",2,1,3,"JHS Graduate"
"2168300000000045683",2,2,"","JHS Graduate"
"850300000000032503",2,2,"","Grade 1 to Grade 6/7"
"850400000000032504",2,2,"","Elementary Graduate"
"850500000000032505",2,1,1,"Bachelor Level Education Graduate"
"2947300000000053473",2,1,0,"Grade 1 to Grade 6/7"
"3427700000000058277",2,1,4,"Elementary Graduate"
"850800000000032508",2,2,"","Grade 1 to Grade 6/7"
"850900000000032509",2,1,3,"JHS Graduate"
"3427800000000058278",2,2,"","Grade 1 to Grade 6/7"
"851100000000032511",2,1,3,"JHS Graduate"
"1591400000000039914",2,2,"","Graduate 60000"
"2947600000000053476",2,2,"","JHS Undergraduate"
"2947700000000053477",2,1,3,"JHS Undergraduate"
"851500000000032515",2,2,"","Bachelor Level Education Undergrad"
"2947800000000053478",2,1,1,"JHS Undergraduate"
"851700000000032517",2,1,1,"Post Secondary/Non Tertiary Education Graduate"
"2169000000000045690",2,1,1,"Bachelor Level Education Undergrad"
"851900000000032519",2,2,"","Elementary Graduate"
"852000000000032520",2,1,3,"Bachelor Level Education Undergrad"
"2169100000000045691",2,2,"","JHS Graduate"
"3572900000000059729",2,1,3,"JHS Graduate"
"3217800000000056178",2,1,3,"Grade 1 to Grade 6/7"
"852400000000032524",2,1,2,"Bachelor Level Education Graduate"
"3806200000000062062",2,1,0,"Elementary Graduate"
"852600000000032526",2,1,1,"Bachelor Level Education Graduate"
"2948200000000053482",2,1,3,"Grade 1 to Grade 6/7"
"852800000000032528",2,1,1,"Bachelor Level Education Graduate"
"852900000000032529",2,2,"","Grade 1 to Grade 6/7"
"2607200000000050072",2,1,3,"Grade 1 to Grade 6/7"
"2169700000000045697",2,1,1,"JHS Graduate"
"853200000000032532",2,1,3,"Doctoral Level Education Graduate"
"3218000000000056180",2,1,0,"Grade 1 to Grade 6/7"
"2169900000000045699",2,1,3,"JHS Graduate"
"1592800000000039928",2,1,1,"Grade 1 to Grade 6/7"
"2948400000000053484",2,2,"","Grade 1 to Grade 6/7"
"853700000000032537",2,1,3,"Bachelor Level Education Graduate"
"853800000000032538",2,2,"","Elementary Graduate"
"3573100000000059731",2,2,"","JHS Undergraduate"
"854000000000032540",2,2,"","JHS Graduate"
"2948600000000053486",2,1,2,"Master Level Education Graduate"
"2948700000000053487",2,1,2,"JHS Undergraduate"
"854300000000032543",2,1,1,"Bachelor Level Education Graduate"
"2170400000000045704",2,1,1,"JHS Undergraduate"
"2607800000000050078",2,1,3,"Grade 1 to Grade 6/7"
"3958300000000063583",2,1,0,"Elementary Graduate"
"854700000000032547",2,2,"","JHS Undergraduate"
"3218300000000056183",2,1,1,"Bachelor Level Education Graduate"
"3218400000000056184",2,1,1,"Bachelor Level Education Graduate"
"3218500000000056185",2,1,2,"Bachelor Level Education Graduate"
"3218600000000056186",2,1,1,"Bachelor Level Education Graduate"
"3218700000000056187",2,1,1,"Bachelor Level Education Graduate"
"3218800000000056188",2,2,"","JHS Graduate"
"2949500000000053495",2,1,3,"JHS Undergraduate"
"2608700000000050087",2,1,2,"JHS Graduate"
"2949600000000053496",2,1,2,"Bachelor Level Education Undergrad"
"3218900000000056189",2,1,1,"Bachelor Level Education Graduate"
"3428300000000058283",2,1,3,"Bachelor Level Education Graduate"
"3677400000000060774",2,1,0,"JHS Undergraduate"
"3914300000000063143",2,2,"","No Grade Completed"
"856100000000032561",2,2,"","JHS Graduate"
"3958400000000063584",2,1,2,"Doctoral Level Education Graduate"
"856300000000032563",2,2,"","Grade 1 to Grade 6/7"
"2172100000000045721",2,2,"","Short Cycle Tertiary Education Undergrad"
"2172200000000045722",2,2,"","Bachelor Level Education Graduate"
"2172300000000045723",2,1,3,"JHS Undergraduate"
"2172400000000045724",2,2,"","JHS Undergraduate"
"2172500000000045725",2,2,"","JHS Graduate"
"3573600000000059736",2,1,3,"Bachelor Level Education Undergrad"
"2172700000000045727",2,2,"","Short Cycle Tertiary Education Undergrad"
"857100000000032571",2,2,"","Grade 1 to Grade 6/7"
"1595700000000039957",2,1,3,"JHS Undergraduate"
"1595800000000039958",2,1,3,"Grade 1 to Grade 6/7"
"2609500000000050095",2,2,"","Bachelor Level Education Graduate"
"3219500000000056195",2,1,1,"Bachelor Level Education Graduate"
"3219600000000056196",2,1,1,"Bachelor Level Education Graduate"
"3219700000000056197",2,1,1,"Bachelor Level Education Graduate"
"1596300000000039963",2,1,3,"Grade 1 to Grade 6/7"
"3428800000000058288",2,1,1,"Short Cycle Tertiary Education Graduate"
"3219900000000056199",2,1,1,"Bachelor Level Education Graduate"
"3751300000000061513",2,1,3,"JHS Undergraduate"
"1596700000000039967",2,1,3,"Grade 1 to Grade 6/7"
"3429000000000058290",2,1,0,"Grade 1 to Grade 6/7"
"2610300000000050103",2,1,3,"Grade 1 to Grade 6/7"
"2951000000000053510",2,2,"","Grade 1 to Grade 6/7"
"858600000000032586",2,2,"","JHS Graduate"
"2610500000000050105",2,2,"","Bachelor Level Education Graduate"
"858800000000032588",2,2,"","Grade 1 to Grade 6/7"
"2610600000000050106",2,1,3,"JHS Graduate"
"859000000000032590",2,1,1,"Bachelor Level Education Graduate"
"2610700000000050107",2,2,"","Grade 1 to Grade 6/7"
"1597400000000039974",2,1,3,"JHS Graduate"
"2174100000000045741",2,1,3,"JHS Graduate"
"859400000000032594",2,1,3,"JHS Graduate"
"859500000000032595",2,1,3,"Elementary Graduate"
"2174200000000045742",2,2,"","Grade 1 to Grade 6/7"
"2174300000000045743",2,2,"","Grade 1 to Grade 6/7"
"859800000000032598",2,2,"","JHS Graduate"
"2174400000000045744",2,1,0,"Elementary Graduate"
"2610800000000050108",2,1,2,"Bachelor Level Education Graduate"
"3914500000000063145",2,2,"","Grade 1 to Grade 6/7"
"860200000000032602",2,1,3,"Grade 1 to Grade 6/7"
"2174700000000045747",2,1,0,"JHS Graduate"
"860400000000032604",2,1,1,"Short Cycle Tertiary Education Graduate"
"860500000000032605",2,1,3,"JHS Undergraduate"
"2174800000000045748",2,2,"","Elementary Graduate"
"860700000000032607",2,2,"","JHS Undergraduate"
"3914600000000063146",2,2,"","Grade 1 to Grade 6/7"
"2175000000000045750",2,1,3,"JHS Undergraduate"
"2611100000000050111",2,2,"","Grade 1 to Grade 6/7"
"2951300000000053513",2,1,0,"Elementary Graduate"
"3678000000000060780",2,1,1,"Bachelor Level Education Graduate"
"861300000000032613",2,1,3,"Bachelor Level Education Undergrad"
"3220500000000056205",2,1,1,"Bachelor Level Education Graduate"
"861500000000032615",2,1,1,"JHS Graduate"
"2175500000000045755",2,1,3,"Post Secondary/Non Tertiary Education Graduate"
"3429400000000058294",2,1,3,"Elementary Graduate"
"861800000000032618",2,1,1,"JHS Graduate"
"3220700000000056207",2,1,1,"Bachelor Level Education Graduate"
"2175800000000045758",2,1,3,"JHS Graduate"
"862100000000032621",2,1,6,"Elementary Graduate"
"862200000000032622",2,2,"","Grade 1 to Grade 6/7"
"3429500000000058295",2,1,1,"Bachelor Level Education Undergrad"
"2176000000000045760",2,1,3,"Elementary Graduate"
"2951900000000053519",2,1,0,"Grade 1 to Grade 6/7"
"2611900000000050119",2,1,0,"Grade 1 to Grade 6/7"
"2952000000000053520",2,1,5,"Elementary Graduate"
"3220900000000056209",2,1,1,"Bachelor Level Education Graduate"
"862900000000032629",2,2,"","JHS Graduate"
"2612200000000050122",2,1,3,"JHS Graduate"
"2176600000000045766",2,2,"","Grade 1 to Grade 6/7"
"2176700000000045767",2,2,"","JHS Graduate"
"1600200000000040002",2,1,3,"Grade 1 to Grade 6/7"
"863400000000032634",2,2,"","Grade 1 to Grade 6/7"
"863500000000032635",2,1,3,"Grade 1 to Grade 6/7"
"2176800000000045768",2,1,4,"Elementary Graduate"
"3574100000000059741",2,1,3,"JHS Graduate"
"2177000000000045770",2,1,3,"JHS Graduate"
"2952300000000053523",2,2,"","Grade 1 to Grade 6/7"
"864000000000032640",2,2,"","Elementary Graduate"
"2177200000000045772",2,2,"","Elementary Graduate"
"2177300000000045773",2,2,"","Bachelor Level Education Graduate"
"3574200000000059742",2,1,1,"Bachelor Level Education Graduate"
"3429800000000058298",2,2,"","JHS Graduate"
"864500000000032645",2,2,"","Grade 1 to Grade 6/7"
"864600000000032646",2,1,3,"Grade 1 to Grade 6/7"
"2177600000000045776",2,1,3,"JHS Graduate"
"3574300000000059743",2,2,"","Elementary Graduate"
"864900000000032649",2,1,2,"Bachelor Level Education Graduate"
"3221400000000056214",2,1,1,"Bachelor Level Education Undergrad"
"2177900000000045779",2,1,3,"JHS Graduate"
"2612900000000050129",2,1,3,"Grade 1 to Grade 6/7"
"3221500000000056215",2,1,1,"Bachelor Level Education Graduate"
"865400000000032654",2,1,0,"Grade 1 to Grade 6/7"
"3430000000000058300",2,1,2,"Master Level Education Graduate"
"3430100000000058301",2,2,"","JHS Undergraduate"
"3574400000000059744",2,1,3,"Elementary Graduate"
"865800000000032658",2,2,"","Grade 1 to Grade 6/7"
"2613400000000050134",2,2,"","Grade 1 to Grade 6/7"
"4026900000000064269",2,1,1,"Bachelor Level Education Graduate"
"2178700000000045787",2,1,2,"Elementary Graduate"
"1602300000000040023",2,2,"","No Grade Completed"
"3986100000000063861",2,2,"","Grade 1 to Grade 6/7"
"866400000000032664",2,1,2,"Bachelor Level Education Graduate"
"3574700000000059747",2,1,1,"Short Cycle Tertiary Education Graduate"
"3430600000000058306",2,2,"","Bachelor Level Education Graduate"
"866700000000032667",2,1,1,"Grade 1 to Grade 6/7"
"2613900000000050139",2,2,"","Grade 1 to Grade 6/7"
"866900000000032669",2,2,"","JHS Graduate"
"2179200000000045792",2,2,"","Bachelor Level Education Graduate"
"3574800000000059748",2,2,"","Post Secondary/Non Tertiary Education Graduate"
"867200000000032672",2,2,"","Grade 1 to Grade 6/7"
"2179400000000045794",2,1,1,"JHS Graduate"
"3574900000000059749",2,1,3,"Elementary Graduate"
"867500000000032675",2,2,"","JHS Undergraduate"
"867600000000032676",2,1,3,"Bachelor Level Education Graduate"
