REG,HHID,H3,H4,H6,H8,H5_A,H5_B,H5_C,H5_D,H5_E,H5_F,H7_A,H7_B,H7_C,H7_D,H7_E,H7_F,H9_A,H9_B,H9_C,H9_D,H9_E,H9_F,H9_G,H9_H,H9_I,H9_J,H9_K,H9_L,H9_M
14,000131700000000025317,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
14,000131800000000025318,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
14,000131900000000025319,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
14,000132000000000025320,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000132100000000025321,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000132200000000025322,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000132300000000025323,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,000132400000000025324,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000132500000000025325,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000132600000000025326,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000132700000000025327,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000132800000000025328,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000132900000000025329,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000133000000000025330,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000133100000000025331,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000133200000000025332,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000133300000000025333,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000133400000000025334,2,2,2,1,,,,,,,,,,,,,1,2,,,5,,7,,9,,,12,
16,000133500000000025335,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000133600000000025336,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000133700000000025337,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000133800000000025338,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000133900000000025339,2,2,2,1,,,,,,,,,,,,,,2,,4,,,7,,9,,,12,
16,000134000000000025340,2,2,2,1,,,,,,,,,,,,,1,2,,4,,,,,9,,,12,
16,000134100000000025341,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000134200000000025342,1,2,2,1,,,,,,,,,,,,,1,2,,4,,,,,9,,,12,
16,000134300000000025343,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000134400000000025344,2,2,2,1,,,,,,,,,,,,,,2,,4,,,7,,9,,,,
16,000134500000000025345,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000134600000000025346,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000134700000000025347,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000134800000000025348,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000134900000000025349,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000135000000000025350,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000135100000000025351,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000135200000000025352,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000135300000000025353,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000135400000000025354,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000135500000000025355,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000135600000000025356,1,2,2,1,,,,,,,,,,,,,,2,,,,,7,,9,,,,
16,000135700000000025357,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000135800000000025358,1,2,2,1,,,,,,,,,,,,,1,2,,,,,7,,9,,,,
16,000135900000000025359,3,,2,1,,,,,,,,,,,,,,,,4,,,7,,9,,,,
16,000136000000000025360,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000136100000000025361,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000136200000000025362,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000136300000000025363,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000136400000000025364,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000136500000000025365,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000136600000000025366,1,1,2,2,,,3,,,,,,,,,,,,,,,,,,,,,,
16,000136700000000025367,1,2,2,1,,,,,,,,,,,,,,,,4,,,7,,9,,,,
16,000136800000000025368,2,2,2,1,,,,,,,,,,,,,,2,,4,,,,,9,,,,
16,000136900000000025369,2,2,2,1,,,,,,,,,,,,,,2,,4,,6,,,9,,,,
16,000137000000000025370,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000137100000000025371,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000137200000000025372,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000137300000000025373,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000137400000000025374,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000137500000000025375,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000137600000000025376,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000137700000000025377,1,2,2,1,,,,,,,,,,,,,,,,4,,,7,,,,,,
16,000137800000000025378,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000137900000000025379,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000138000000000025380,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000138100000000025381,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000138200000000025382,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000138300000000025383,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000138400000000025384,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000138500000000025385,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000138600000000025386,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000138700000000025387,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000138800000000025388,1,2,2,1,,,,,,,,,,,,,,,,,,,7,,,,,,
16,000138900000000025389,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000139000000000025390,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000139100000000025391,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000139200000000025392,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000139300000000025393,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000139400000000025394,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000139500000000025395,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000139600000000025396,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000139700000000025397,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000139800000000025398,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000139900000000025399,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000140000000000025400,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000140100000000025401,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000140200000000025402,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000140300000000025403,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000140400000000025404,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000140500000000025405,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000140600000000025406,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000140700000000025407,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000140800000000025408,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000140900000000025409,1,2,2,1,,,,,,,,,,,,,1,2,3,4,,6,7,,,,,,
16,000141000000000025410,1,2,2,1,,,,,,,,,,,,,1,2,3,4,,,7,,9,,11,,
16,000141100000000025411,1,2,2,1,,,,,,,,,,,,,,,,4,,,7,,,,,,
16,000141200000000025412,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000141300000000025413,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000141400000000025414,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000141500000000025415,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000141600000000025416,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000141700000000025417,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000141800000000025418,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000141900000000025419,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000142000000000025420,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000142100000000025421,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000142200000000025422,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000142300000000025423,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000142400000000025424,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000142500000000025425,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000142600000000025426,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000142700000000025427,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000142800000000025428,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000142900000000025429,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000143000000000025430,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000143100000000025431,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000143200000000025432,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000143300000000025433,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000143400000000025434,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,000143500000000025435,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000143600000000025436,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000143700000000025437,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000143800000000025438,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000143900000000025439,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000144000000000025440,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000144100000000025441,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000144200000000025442,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000144300000000025443,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000144400000000025444,1,2,2,1,,,,,,,,,,,,,,2,,4,,,,,,,,,
16,000144500000000025445,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000144600000000025446,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000144700000000025447,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000144800000000025448,1,2,2,1,,,,,,,,,,,,,,,,4,,,7,,,,,,
16,000144900000000025449,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,000145000000000025450,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,000145100000000025451,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000145200000000025452,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000145300000000025453,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000145400000000025454,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,000145500000000025455,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000145600000000025456,1,1,2,1,,,,,5,,,,,,,,1,2,3,4,,6,7,,9,,,,
16,000145700000000025457,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000145800000000025458,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000145900000000025459,2,1,2,2,,,,4,,,,,,,,,,,,,,,,,,,,,
16,000146000000000025460,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000146100000000025461,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000146200000000025462,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000146300000000025463,1,2,2,1,,,,,,,,,,,,,1,2,3,4,,6,7,,9,,,,
16,000146400000000025464,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000146500000000025465,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000146600000000025466,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,000146700000000025467,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000146800000000025468,2,2,2,1,,,,,,,,,,,,,,,,,,,7,,,,,,
16,000146900000000025469,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000147000000000025470,2,2,2,1,,,,,,,,,,,,,1,,,4,,,7,,,,,,
16,000147100000000025471,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000147200000000025472,1,2,2,1,,,,,,,,,,,,,,2,,,,,7,,,,,,
16,000147300000000025473,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000147400000000025474,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000147500000000025475,3,,2,1,,,,,,,,,,,,,,,3,4,,,7,,,,,,
16,000147600000000025476,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000147700000000025477,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000147800000000025478,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000147900000000025479,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000148000000000025480,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000148100000000025481,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000148200000000025482,1,2,2,1,,,,,,,,,,,,,,,3,4,,6,7,,,,,,
16,000148300000000025483,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000148400000000025484,2,2,2,1,,,,,,,,,,,,,,,,4,5,,7,,,,,,
16,000148500000000025485,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000148600000000025486,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000148700000000025487,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000148800000000025488,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000148900000000025489,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000149000000000025490,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000149100000000025491,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,000149200000000025492,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000149300000000025493,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000149400000000025494,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000149500000000025495,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000149600000000025496,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000149700000000025497,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000149800000000025498,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000149900000000025499,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000150000000000025500,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000150100000000025501,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000150200000000025502,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000150300000000025503,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000150400000000025504,1,2,2,1,,,,,,,,,,,,,,2,,4,,,7,,,,,,
16,000150500000000025505,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,000150600000000025506,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000150700000000025507,2,2,2,1,,,,,,,,,,,,,,2,3,4,,6,7,,,,,,
16,000150800000000025508,1,2,2,1,,,,,,,,,,,,,,2,3,4,,6,7,,,,,12,
16,000150900000000025509,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000151000000000025510,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000151100000000025511,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000151200000000025512,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000151300000000025513,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000151400000000025514,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000151500000000025515,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000151600000000025516,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000151700000000025517,1,2,2,1,,,,,,,,,,,,,1,2,3,4,,,7,,,,11,12,
16,000151800000000025518,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000151900000000025519,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000152000000000025520,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000152100000000025521,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000152200000000025522,1,2,2,1,,,,,,,,,,,,,,,,,,,7,,,,,,
16,000152300000000025523,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000152400000000025524,2,1,2,2,,,3,,,,,,,,,,,,,,,,,,,,,,
16,000152500000000025525,2,2,2,1,,,,,,,,,,,,,,,3,4,,,7,,,,,,
16,000152600000000025526,2,2,2,1,,,,,,,,,,,,,,,,,,,7,,,,,,
16,000152700000000025527,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000152800000000025528,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000152900000000025529,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000153000000000025530,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000153100000000025531,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000153200000000025532,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000153300000000025533,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000153400000000025534,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000153500000000025535,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000153600000000025536,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000153700000000025537,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000153800000000025538,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000153900000000025539,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000154000000000025540,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000154100000000025541,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000154200000000025542,3,,2,1,,,,,,,,,,,,,1,2,,4,,,7,,,,,,
16,000154300000000025543,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000154400000000025544,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000154500000000025545,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000154600000000025546,2,2,2,1,,,,,,,,,,,,,,,,4,,,7,,,,,,
16,000154700000000025547,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000154800000000025548,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000154900000000025549,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000155000000000025550,2,2,1,1,,,,,,,,,,4,,,,2,,4,,,7,,,,,,
16,000155100000000025551,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000155200000000025552,2,1,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,
16,000155300000000025553,1,2,2,1,,,,,,,,,,,,,,2,,,,,7,,,,,,
16,000155400000000025554,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000155500000000025555,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000155600000000025556,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000155700000000025557,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000155800000000025558,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000155900000000025559,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000156000000000025560,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000156100000000025561,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000156200000000025562,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000156300000000025563,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000156400000000025564,1,1,2,2,,2,,,,,,,,,,,,,,,,,,,,,,,
16,000156500000000025565,1,2,2,1,,,,,,,,,,,,,1,2,3,4,,,7,,,,11,12,
16,000156600000000025566,1,2,2,1,,,,,,,,,,,,,1,2,,4,,6,7,,,,,,
16,000156700000000025567,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000156800000000025568,1,2,2,1,,,,,,,,,,,,,1,2,3,4,,6,7,,9,,,,
16,000156900000000025569,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000157000000000025570,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000157100000000025571,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000157200000000025572,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000157300000000025573,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000157400000000025574,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000157500000000025575,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000157600000000025576,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000157700000000025577,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000157800000000025578,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000157900000000025579,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000158000000000025580,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000158100000000025581,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000158200000000025582,2,2,2,1,,,,,,,,,,,,,1,2,,4,,,7,,,,,,
16,000158300000000025583,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000158400000000025584,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000158500000000025585,1,2,2,1,,,,,,,,,,,,,1,,,,,,7,,9,,,,
16,000158600000000025586,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000158700000000025587,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000158800000000025588,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000158900000000025589,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000159000000000025590,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,000159100000000025591,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000159200000000025592,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000159300000000025593,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,000159400000000025594,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000159500000000025595,1,2,2,1,,,,,,,,,,,,,1,,,4,,,7,,,,,,
16,000159600000000025596,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000159700000000025597,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000159800000000025598,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000159900000000025599,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000160000000000025600,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000160100000000025601,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000160200000000025602,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000160300000000025603,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000160400000000025604,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000160500000000025605,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,000160600000000025606,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000160700000000025607,2,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,000160800000000025608,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000160900000000025609,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000161000000000025610,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000161100000000025611,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000161200000000025612,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000161300000000025613,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000161400000000025614,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000161500000000025615,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000161600000000025616,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000161700000000025617,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000161800000000025618,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000161900000000025619,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000162000000000025620,1,1,2,2,,,,,5,,,,,,,,,,,,,,,,,,,,
16,000162100000000025621,1,1,2,1,,,3,,,,,,,,,,1,2,,4,,,7,,,,,12,
16,000162200000000025622,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000162300000000025623,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000162400000000025624,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000162500000000025625,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000162600000000025626,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000162700000000025627,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000162800000000025628,1,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000162900000000025629,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000163000000000025630,1,2,2,1,,,,,,,,,,,,,,,,,,,7,,,,,,
16,000163100000000025631,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000163200000000025632,3,,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000163300000000025633,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
16,000163400000000025634,2,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,
