REG,HHID,RFACT,FSIZE,CHLD_6_11,CHLD_12_15,CHLD_5_17,PER_18_UP,WRK_HEAD,WRK_18,WRK_5_17,EDUC_6_11,EDUC_12_15,HHMELEM_6_11,HHMHS_12_15,H04_SEX,H05_AGE,H06_STATUS,H08_CUR_ATTEND,H09_CUR_GRADE,H10_YNOT_ATTND,H12_HGC,H13_DID_WORK,H14_CLS_WKR,C16_FAMILL,C20_FAMFIN,URB
9,003913700000000063137,00313.6213,003,1,0,1,1,0,0,0,1,0,01,00,1,89,3,,,,10012,2,,00,00,2
9,003913800000000063138,00313.6213,002,0,0,0,1,0,1,0,0,0,00,00,1,22,2,4,,03,10015,1,3,01,00,2
9,003913900000000063139,00313.6213,005,0,0,1,1,0,1,0,0,0,00,00,1,27,2,,,,10015,1,3,01,00,2
9,003914000000000063140,00313.6213,008,1,1,1,1,1,1,0,1,1,02,02,2,48,2,,,,00000,2,,01,00,2
9,003914100000000063141,00313.6213,003,1,1,1,1,0,1,0,1,1,01,01,1,48,2,,,,10016,1,3,00,00,2
9,003914200000000063142,00313.6213,005,1,1,1,1,0,1,0,1,0,01,00,1,78,2,,,,10015,1,3,01,00,2
9,003914300000000063143,00313.6213,010,1,1,1,1,1,1,1,1,1,02,02,2,86,3,,,,00000,2,,01,00,2
9,003914400000000063144,00313.6213,005,1,0,1,1,0,1,0,1,0,01,00,1,26,2,,,,10018,1,1,01,00,2
9,003914500000000063145,00313.6213,003,1,0,1,1,1,1,0,1,0,01,00,2,70,3,,,,10012,2,,01,00,2
9,003914600000000063146,00313.6213,007,1,0,1,1,0,1,0,1,0,03,00,2,46,3,,,,10015,2,,01,00,2
9,003914700000000063147,00393.0717,006,0,0,1,1,0,1,0,0,0,00,00,1,28,2,,,,10013,1,1,01,00,2
9,003914800000000063148,00393.0717,004,1,0,1,1,0,1,0,1,0,02,00,1,36,2,,,,24015,1,3,00,00,2
9,003914900000000063149,00393.0717,005,1,0,1,1,0,1,0,1,0,02,00,1,30,2,,,,24015,1,1,01,00,2
9,003915000000000063150,00393.0717,001,0,0,0,1,0,1,0,0,0,00,00,2,71,3,,,,24011,1,1,00,01,2
9,003915100000000063151,00393.0717,006,1,1,1,1,1,1,0,1,1,01,01,1,35,2,,,,50700,1,3,01,01,2
9,003915200000000063152,00393.0717,005,0,0,0,1,0,1,0,0,0,00,00,1,46,2,,,,10018,1,1,00,00,2
9,003915300000000063153,00393.0717,004,1,0,1,1,0,1,0,1,0,02,00,1,35,2,,,,24011,1,1,01,00,2
9,003915400000000063154,00393.0717,002,0,0,0,1,0,1,0,0,0,00,00,1,71,2,,,,10011,1,1,01,00,2
9,003915500000000063155,00393.0717,004,0,0,0,1,1,1,0,0,0,00,00,1,67,2,,,,10015,1,1,00,00,2
9,003915600000000063156,00307.6790,006,0,1,1,1,0,1,0,0,1,00,02,1,47,2,,,,60411,1,2,00,01,1
9,003915700000000063157,00307.6790,004,0,0,0,1,1,1,0,0,0,00,00,1,64,2,,,,50716,1,2,01,01,1
9,003915800000000063158,00307.6790,007,1,0,1,1,0,1,0,1,0,02,00,1,37,2,,,,24015,1,1,01,00,1
9,003915900000000063159,00307.6790,005,0,0,0,1,0,1,0,0,0,00,00,1,67,2,,,,60003,1,3,00,00,1
9,003916000000000063160,00307.6790,006,1,0,1,1,0,1,0,1,0,02,00,1,35,2,,,,24015,1,1,01,00,1
9,003916100000000063161,00307.6790,005,1,0,1,1,0,1,0,1,0,01,00,2,70,3,,,,24015,1,4,00,01,1
9,003916200000000063162,00307.6790,004,1,0,1,1,0,1,0,1,0,02,00,1,29,2,,,,60612,1,1,00,00,1
9,003916300000000063163,00307.6790,004,1,0,1,1,0,1,0,1,0,01,00,1,48,2,,,,10015,1,3,00,00,1
9,003916400000000063164,00307.6790,006,1,1,1,1,0,1,0,1,1,01,01,1,56,2,,,,10013,1,3,00,01,1
9,003916500000000063165,00307.6790,004,0,0,0,1,0,1,0,0,0,00,00,1,74,2,,,,24015,1,4,00,01,1
9,003916600000000063166,00307.6790,005,1,1,1,1,1,1,0,1,0,01,00,1,37,2,,,,50821,1,3,00,01,1
9,003916700000000063167,00307.6790,002,1,0,1,1,0,0,0,1,0,01,00,2,75,3,,,,10018,2,,01,01,1
9,003916800000000063168,00307.6790,004,1,0,1,1,0,1,0,1,0,01,00,1,35,2,,,,10015,1,1,01,00,1
9,003916900000000063169,00307.6790,006,1,1,1,1,1,1,0,0,1,00,01,2,47,4,,,,24015,1,3,00,01,1
9,003917000000000063170,00307.6790,005,1,0,1,1,0,1,0,1,0,01,00,1,41,2,,,,60111,1,2,00,01,1
9,003917100000000063171,00307.6790,002,0,0,0,1,0,1,0,0,0,00,00,1,54,2,,,,24012,1,3,00,00,1
9,003917200000000063172,00307.6790,002,0,0,0,1,0,1,0,0,0,00,00,1,80,2,,,,10018,1,3,00,00,1
9,003917300000000063173,00431.0864,006,1,1,1,1,1,1,0,1,1,01,01,1,60,2,,,,24012,1,1,01,01,2
9,003917400000000063174,00431.0864,004,0,1,1,1,0,1,0,0,1,00,02,1,53,2,,,,10018,1,3,00,00,2
9,003917500000000063175,00431.0864,002,0,0,0,1,0,1,0,0,0,00,00,1,61,2,,,,24015,1,4,00,01,2
9,003917600000000063176,00431.0864,003,0,0,1,1,0,1,0,0,0,00,00,1,27,2,,,,60002,1,1,00,01,2
9,003917700000000063177,00431.0864,003,0,0,0,1,0,1,0,0,0,00,00,1,64,2,,,,10018,2,,01,00,2
9,003917800000000063178,00431.0864,004,0,0,1,1,1,1,0,0,0,00,00,1,71,3,,,,24015,1,3,01,00,2
9,003917900000000063179,00431.0864,005,1,0,1,1,0,1,0,1,0,01,00,1,39,2,,,,24015,1,3,01,00,2
9,003918000000000063180,00431.0864,004,0,0,1,1,0,1,0,0,0,00,00,1,33,2,,,,60488,1,1,01,00,2
9,003918100000000063181,00511.2025,004,1,1,1,1,0,1,0,0,0,00,00,1,32,4,,,,10018,1,1,00,00,2
9,003918200000000063182,00511.2025,008,1,0,1,1,1,1,0,1,0,02,00,1,60,2,,,,60732,1,4,01,01,2
9,003918300000000063183,00511.2025,004,0,1,1,1,1,1,0,0,1,00,01,1,55,2,,,,60719,1,1,00,01,2
9,003918400000000063184,00511.2025,002,0,0,0,1,0,1,0,0,0,00,00,1,54,2,,,,60899,1,4,01,01,2
9,003918500000000063185,00511.2025,006,1,1,1,1,0,1,0,1,1,01,01,1,35,2,,,,60221,1,3,00,01,2
9,003918600000000063186,00511.2025,007,0,0,1,1,1,1,0,0,0,00,00,1,68,2,,,,10018,1,1,01,00,2
9,003918700000000063187,00511.2025,005,1,0,1,1,0,1,0,1,0,01,00,2,39,2,,,,80188,1,2,00,01,2
9,003918800000000063188,00511.2025,004,0,0,1,1,1,1,1,0,0,00,00,2,55,4,,,,60111,1,3,01,01,2
9,003918900000000063189,00517.7606,006,1,0,1,1,0,1,0,1,0,02,00,2,69,3,,,,10018,1,1,01,00,2
9,003919000000000063190,00517.7606,004,0,0,0,1,1,1,0,0,0,00,00,1,71,2,,,,24015,1,3,00,00,2
9,003919100000000063191,00517.7606,005,1,0,1,1,0,1,0,1,0,01,00,1,45,2,,,,24015,1,1,01,00,2
9,003919200000000063192,00517.7606,005,1,0,1,1,0,1,0,1,0,01,00,2,70,3,,,,24011,1,3,01,00,2
9,003919300000000063193,00517.7606,005,1,0,1,1,1,1,0,1,0,01,00,1,58,2,,,,10018,1,1,01,00,2
9,003919400000000063194,00517.7606,003,0,0,1,1,0,0,0,0,0,00,00,1,78,2,,,,10014,2,,00,00,2
9,003919500000000063195,00517.7606,005,1,1,1,1,0,1,0,1,1,02,01,1,37,2,,,,10018,1,1,01,00,2
9,003919600000000063196,00517.7606,004,0,0,0,1,1,1,0,0,0,00,00,1,60,2,,,,10014,1,3,00,00,2
9,003919700000000063197,00517.7606,004,1,0,1,1,0,0,0,1,0,01,00,2,38,2,,,,60613,2,,01,01,2
9,003919800000000063198,00517.7606,004,0,1,1,1,0,1,0,0,1,00,01,1,48,2,,,,24013,1,3,01,00,2
9,003919900000000063199,00517.7606,009,1,1,1,1,0,1,0,1,1,03,02,1,55,2,,,,10018,1,2,01,00,2
9,003920000000000063200,00385.1275,005,1,0,1,1,0,1,0,1,0,02,00,1,34,2,,,,10013,1,1,00,01,2
9,003920100000000063201,00385.1275,004,1,0,1,1,1,1,1,1,0,01,00,1,30,2,,,,10018,1,3,00,01,2
9,003920200000000063202,00385.1275,004,1,0,1,1,0,1,0,1,0,02,00,1,31,2,,,,24015,1,3,00,01,2
9,003920300000000063203,00385.1275,006,1,0,1,1,0,1,0,1,0,02,00,1,40,2,,,,50003,1,1,00,00,2
9,003920400000000063204,00385.1275,004,1,0,1,1,1,1,1,0,0,00,00,2,68,3,,,,10012,1,6,01,00,2
9,003920500000000063205,00385.1275,003,0,0,0,1,0,1,0,0,0,00,00,1,29,2,,,,24015,1,1,00,00,2
9,003920600000000063206,00385.1275,002,0,0,0,1,0,0,0,0,0,00,00,2,89,3,,,,00000,2,,00,00,2
9,003920700000000063207,00385.1275,005,1,1,1,1,1,1,1,1,1,01,01,1,41,2,,,,10016,1,2,01,01,2
9,003920800000000063208,00385.1275,005,1,1,1,1,0,1,0,1,1,01,01,1,38,2,,,,60413,1,1,00,00,2
9,003920900000000063209,00385.1275,003,1,1,1,1,1,1,1,0,1,00,01,2,39,2,,,,40003,1,1,00,00,2
9,003921000000000063210,00385.1275,005,0,0,1,1,0,0,0,0,0,00,00,1,63,2,,,,10014,2,,01,00,2
9,003921100000000063211,00385.1275,006,1,0,1,1,0,1,0,1,0,03,00,1,40,2,,,,10015,1,3,01,01,2
9,003921200000000063212,00385.1275,005,1,0,1,1,0,1,0,1,0,01,00,1,32,2,,,,10013,1,1,00,00,2
9,003921300000000063213,00385.1275,007,0,1,1,1,0,1,0,0,1,00,01,1,48,2,,,,24015,1,2,00,01,2
9,003921400000000063214,00385.1275,006,1,0,1,1,1,1,1,1,0,01,00,1,45,2,,,,10013,1,1,01,01,2
9,003921500000000063215,00385.1275,001,0,0,0,1,1,1,0,0,0,00,00,1,48,1,,,,60188,1,2,00,01,2
9,003921600000000063216,00388.8904,004,1,0,1,1,0,1,0,1,0,01,00,1,39,2,,,,24014,1,3,00,00,2
9,003921700000000063217,00388.8904,006,1,0,1,1,0,1,0,1,0,01,00,1,68,2,,,,60321,1,2,01,01,2
9,003921800000000063218,00388.8904,005,0,0,1,1,0,1,0,0,0,00,00,1,59,2,,,,60413,2,,00,00,2
9,003921900000000063219,00388.8904,004,0,0,1,1,0,1,0,0,0,00,00,2,48,4,,,,24015,1,0,00,01,2
9,003922000000000063220,00388.8904,005,0,1,1,1,0,1,0,0,1,00,01,2,74,2,,,,60413,1,3,01,01,2
9,003922100000000063221,00388.8904,002,0,0,0,1,1,1,0,0,0,00,00,2,68,3,,,,24013,1,3,01,01,2
9,003922200000000063222,00388.8904,006,1,0,1,1,1,1,0,1,0,01,00,1,55,2,,,,60314,2,,01,01,2
9,003922300000000063223,00388.8904,008,0,0,1,1,0,1,0,0,0,00,00,1,60,2,,,,60715,1,3,00,01,2
9,003922400000000063224,00388.8904,005,1,0,1,1,0,1,0,1,0,01,00,1,31,2,,,,40613,1,3,01,00,2
9,003922500000000063225,00388.8904,005,0,0,0,1,1,1,0,0,0,00,00,1,62,2,,,,24015,2,,01,01,2
9,003922600000000063226,00388.8904,003,0,1,1,1,0,1,0,0,1,00,01,1,61,2,,,,24011,2,,00,00,2
9,003922700000000063227,00388.8904,007,1,1,1,1,0,1,0,1,1,01,01,1,77,2,,,,10016,1,3,00,01,2
9,003922800000000063228,00388.8904,005,0,1,1,1,0,1,0,0,1,00,01,1,54,2,,,,24015,2,,00,01,2
9,003922900000000063229,00388.8904,004,1,0,1,1,1,1,0,1,0,01,00,1,56,2,,,,10015,2,,01,01,2
9,003923000000000063230,00402.4807,003,0,0,0,1,0,1,0,0,0,00,00,1,29,2,,,,10013,1,1,00,00,2
9,003923100000000063231,00402.4807,004,0,0,0,1,0,1,0,0,0,00,00,1,57,2,,,,10014,1,3,00,00,2
9,003923200000000063232,00402.4807,002,0,0,0,1,0,1,0,0,0,00,00,1,61,2,,,,10018,1,3,00,00,2
9,003923300000000063233,00402.4807,003,0,0,0,1,0,1,0,0,0,00,00,1,28,2,,,,24012,1,1,00,00,2
9,003923400000000063234,00402.4807,003,0,0,0,1,1,1,0,0,0,00,00,1,58,3,,,,10011,1,3,00,00,2
9,003923500000000063235,00402.4807,006,1,0,1,1,0,1,0,1,0,02,00,1,50,2,,,,10013,1,1,01,00,2
9,003923600000000063236,00402.4807,003,0,1,1,1,1,1,0,0,1,00,01,1,22,1,4,,06,60111,1,3,00,00,2
9,003923700000000063237,00402.4807,003,1,0,1,1,0,0,0,1,0,01,00,2,29,2,,,,24012,2,,00,00,2
9,003923800000000063238,00402.4807,005,1,0,1,1,0,1,0,1,0,02,00,1,36,2,,,,10015,1,3,01,00,2
9,003923900000000063239,00402.4807,007,1,1,1,1,0,1,0,1,1,02,01,1,45,2,,,,10014,1,1,00,00,2
9,003924000000000063240,00402.4807,005,0,0,1,1,1,1,0,0,0,00,00,1,49,2,,,,10012,1,1,00,00,2
9,003924100000000063241,00402.4807,008,1,1,1,1,1,1,1,1,0,03,00,1,46,2,,,,00000,1,1,00,00,2
9,003924200000000063242,00402.4807,004,0,1,1,1,0,1,0,0,1,00,01,1,62,2,,,,10013,1,3,00,00,2
9,003924300000000063243,00402.4807,002,1,0,1,1,0,1,0,1,0,01,00,2,25,2,,,,24015,1,3,01,00,2
9,003924400000000063244,00402.4807,005,1,1,1,1,0,1,0,1,1,01,01,1,40,2,,,,10018,1,1,01,00,2
9,003924500000000063245,00402.4807,003,0,0,0,1,0,1,0,0,0,00,00,1,24,2,4,,05,10014,1,1,00,00,2
9,003924600000000063246,00402.4807,002,0,0,0,1,1,1,0,0,0,00,00,1,25,1,,,,24012,1,3,00,00,2
9,003924700000000063247,00402.4807,005,1,1,1,1,0,1,0,1,1,01,01,1,67,2,,,,10014,1,1,00,01,2
9,003924800000000063248,00402.4807,005,1,1,1,1,0,1,0,1,1,01,01,1,51,2,,,,10012,1,1,01,00,2
9,003924900000000063249,00402.4807,004,1,0,1,1,0,1,0,1,0,01,00,1,50,2,,,,10012,1,3,00,00,2
9,003925000000000063250,00402.4807,014,1,1,1,1,0,1,0,1,1,02,03,1,59,2,,,,10014,1,1,00,00,2
9,003925100000000063251,00402.4807,006,0,1,1,1,0,1,0,0,1,00,02,1,49,2,,,,10018,1,2,00,00,2
9,003925200000000063252,00402.4807,001,0,0,0,1,1,1,0,0,0,00,00,1,38,1,,,,10018,1,1,01,00,2
9,003925300000000063253,00402.4807,007,1,1,1,1,0,1,0,1,0,02,00,1,56,2,,,,00000,1,1,00,00,2
9,003925400000000063254,00388.0537,005,0,0,1,1,1,1,0,0,0,00,00,2,54,3,,,,10013,1,3,00,00,2
9,003925500000000063255,00388.0537,008,0,1,1,1,1,1,1,0,1,00,02,1,42,2,,,,24012,1,3,01,00,2
9,003925600000000063256,00388.0537,008,1,1,1,1,1,1,1,1,1,03,01,1,49,2,,,,10013,1,3,01,00,2
9,003925700000000063257,00388.0537,001,0,0,0,1,0,0,0,0,0,00,00,1,90,3,,,,00000,2,,00,00,2
9,003925800000000063258,00388.0537,003,0,0,0,1,0,1,0,0,0,00,00,1,55,2,,,,10014,1,4,00,01,2
9,003925900000000063259,00388.0537,009,1,1,1,1,0,1,0,1,0,03,00,1,42,2,,,,24015,1,2,00,00,2
9,003926000000000063260,00388.0537,003,1,0,1,1,0,1,0,1,0,01,00,2,24,2,4,,03,10018,1,3,00,00,2
9,003926100000000063261,00388.0537,006,0,1,1,1,1,1,0,0,1,00,02,1,61,2,,,,10015,1,3,01,01,2
9,003926200000000063262,00388.0537,005,1,0,1,1,0,1,0,1,0,02,00,1,39,2,,,,24015,1,3,01,00,2
9,003926300000000063263,00388.0537,001,0,0,0,1,0,1,0,0,0,00,00,1,50,4,,,,10014,1,3,00,00,2
9,003926400000000063264,00388.0537,007,1,0,1,1,1,1,0,1,0,01,00,1,47,2,,,,10011,1,3,00,00,2
9,003926500000000063265,00388.0537,007,1,0,1,1,1,1,1,1,0,01,00,2,55,3,,,,10015,1,3,00,00,2
9,003926600000000063266,00322.5818,003,0,0,0,1,0,1,0,0,0,00,00,1,30,2,,,,10018,1,1,01,00,2
9,003926700000000063267,00322.5818,004,0,1,1,1,0,1,0,0,1,00,01,1,64,2,,,,10018,1,3,00,00,2
9,003926800000000063268,00322.5818,002,0,0,0,1,0,1,0,0,0,00,00,1,58,2,,,,10011,1,1,01,00,2
9,003926900000000063269,00322.5818,005,0,0,0,1,0,1,0,0,0,00,00,1,69,3,,,,00000,1,1,00,00,2
9,003927000000000063270,00322.5818,003,1,0,1,1,0,0,0,1,0,01,00,2,26,2,,,,24015,2,,00,00,2
9,003927100000000063271,00322.5818,006,1,0,1,1,1,1,0,1,0,02,00,1,63,2,,,,00000,1,1,00,00,2
9,003927200000000063272,00377.6661,005,0,0,0,1,0,1,0,0,0,00,00,1,68,2,,,,10018,1,1,00,00,2
9,003927300000000063273,00377.6661,006,1,1,1,1,0,1,0,1,1,01,01,1,38,2,,,,10015,1,1,00,00,2
9,003927400000000063274,00377.6661,003,0,1,1,1,0,1,0,0,1,00,01,1,45,2,,,,60413,1,3,01,01,2
9,003927500000000063275,00377.6661,004,0,1,1,1,0,1,0,0,1,00,01,1,47,2,,,,60003,1,3,01,00,2
9,003927600000000063276,00377.6661,009,1,1,1,1,1,1,0,1,1,02,01,1,44,2,,,,10018,1,1,01,00,2
9,003927700000000063277,00377.6661,004,0,1,1,1,0,1,0,0,1,00,01,1,61,2,,,,60314,2,,01,00,2
9,003927800000000063278,00377.6661,001,0,0,0,1,1,1,0,0,0,00,00,1,64,1,,,,24015,1,1,00,00,2
9,003927900000000063279,00377.6661,003,0,1,1,1,0,1,0,0,1,00,01,1,49,2,,,,10018,1,1,01,00,2
9,003928000000000063280,00377.6661,002,0,0,0,1,0,1,0,0,0,00,00,1,31,2,,,,10015,1,1,01,00,2
9,003928100000000063281,00377.6661,004,1,0,1,1,0,0,0,1,0,03,00,2,69,3,,,,10018,2,,00,00,2
9,003928200000000063282,00377.6661,010,1,1,1,1,0,1,0,1,0,02,00,1,39,2,,,,10012,1,3,00,00,2
9,003928300000000063283,00377.6661,006,0,1,1,1,1,1,0,0,1,00,01,1,59,2,,,,10018,1,3,00,00,2
9,003928400000000063284,00377.6661,003,1,1,1,1,0,1,0,1,1,01,01,2,54,3,,,,24013,1,3,01,00,2
9,003928500000000063285,00377.6661,002,1,0,1,1,0,0,0,1,0,01,00,2,30,2,,,,24012,2,,01,00,2
9,003928600000000063286,00377.6661,006,0,1,1,1,0,1,0,0,1,00,01,1,56,2,,,,10018,1,1,01,00,2
9,003928700000000063287,00377.6661,009,1,1,1,1,0,1,0,1,1,04,01,1,56,2,,,,10011,1,3,01,01,2
9,003928800000000063288,00377.6661,004,0,1,1,1,0,0,0,0,1,00,02,1,71,2,,,,10016,2,,01,00,2
9,003928900000000063289,00377.6661,008,0,1,1,1,1,1,0,0,1,00,02,1,56,2,,,,10013,1,1,00,00,2
9,003929000000000063290,00388.2302,004,0,0,0,1,0,1,0,0,0,00,00,1,73,2,,,,10013,2,,00,01,2
9,003929100000000063291,00388.2302,005,1,1,1,1,0,1,0,1,1,01,01,1,51,2,,,,10015,1,3,00,00,2
9,003929200000000063292,00388.2302,003,0,1,1,1,0,1,0,0,1,00,01,1,62,2,,,,10014,1,3,00,00,2
9,003929300000000063293,00388.2302,004,0,1,1,1,0,1,0,0,1,00,02,1,41,2,,,,10014,1,1,00,00,2
9,003929400000000063294,00388.2302,005,1,0,1,1,0,0,0,1,0,01,00,2,28,2,,,,60002,2,,00,00,2
9,003929500000000063295,00388.2302,005,0,1,1,1,1,1,0,0,1,00,01,1,62,2,,,,24015,2,,00,00,2
9,003929600000000063296,00388.2302,004,1,0,1,1,0,1,0,1,0,01,00,1,34,2,,,,50002,1,2,00,00,2
9,003929700000000063297,00388.2302,006,0,1,1,1,0,1,0,0,1,00,02,1,62,2,,,,10018,1,2,01,00,2
9,003929800000000063298,00388.2302,004,0,1,1,1,0,1,0,0,1,00,01,1,47,2,,,,24015,1,3,00,01,2
9,003929900000000063299,00388.2302,001,0,0,0,1,0,0,0,0,0,00,00,1,47,2,,,,10014,2,,00,00,2
9,003930000000000063300,00388.2302,005,1,1,1,1,1,0,1,1,1,01,01,2,36,2,,,,24015,2,,00,00,2
9,003930100000000063301,00388.2302,005,1,0,1,1,0,1,0,1,0,02,00,1,31,2,,,,24012,1,3,00,00,2
9,003930200000000063302,00388.2302,006,1,1,1,1,1,1,0,1,1,01,01,1,55,2,,,,10018,1,1,00,00,2
9,003930300000000063303,00388.2302,003,0,0,0,1,1,1,0,0,0,00,00,2,60,3,,,,10018,2,,00,00,2
9,003930400000000063304,00388.2302,005,1,0,1,1,1,1,0,1,0,01,00,2,62,3,,,,24015,1,2,00,01,2
9,003930500000000063305,00388.2302,003,0,1,1,1,0,1,0,0,1,00,01,1,69,2,,,,10015,1,1,00,00,2
9,003930600000000063306,00388.2302,002,0,0,0,1,0,1,0,0,0,00,00,1,66,2,,,,10011,1,3,01,00,2
9,003930700000000063307,00376.3456,005,1,0,1,1,0,1,0,1,0,01,00,1,31,2,,,,24011,1,1,01,00,2
9,003930800000000063308,00376.3456,005,1,1,1,1,0,1,0,1,1,02,01,2,41,2,,,,70112,1,2,00,00,2
9,003930900000000063309,00376.3456,003,1,0,1,1,0,1,0,1,0,01,00,1,42,2,,,,24015,1,2,00,00,2
9,003931000000000063310,00376.3456,008,0,1,1,1,1,1,0,0,1,00,01,1,54,2,,,,10015,1,3,00,00,2
9,003931100000000063311,00376.3456,002,0,0,0,1,0,1,0,0,0,00,00,1,45,2,,,,10018,1,2,01,00,2
9,003931200000000063312,00376.3456,008,0,1,1,1,1,1,0,0,1,00,01,1,53,2,,,,00000,1,3,00,00,2
9,003931300000000063313,00376.3456,005,0,1,1,1,0,0,0,0,0,00,00,1,72,2,,,,00000,2,,01,00,2
9,003931400000000063314,00376.3456,004,0,0,0,1,1,1,0,0,0,00,00,1,65,2,,,,10018,1,3,00,00,2
9,003931500000000063315,00376.3456,003,0,1,1,1,0,1,0,0,1,00,01,1,50,2,,,,10012,1,1,00,00,2
9,003931600000000063316,00376.3456,003,0,0,0,1,0,1,0,0,0,00,00,1,29,2,,,,24015,1,3,00,00,2
9,003931700000000063317,00376.3456,006,1,1,1,1,0,1,0,1,1,01,02,1,54,4,,,,50001,1,3,00,00,2
9,003931800000000063318,00376.3456,009,1,1,1,1,0,1,0,1,1,01,01,1,47,2,,,,10011,1,1,01,00,2
9,003931900000000063319,00376.3456,007,1,0,1,1,0,1,0,1,0,02,00,1,58,2,,,,00000,2,,01,00,2
9,003932000000000063320,00376.3456,010,1,1,1,1,0,1,0,1,1,02,02,1,45,2,,,,00000,1,3,01,00,2
9,003932100000000063321,00376.3456,004,0,0,1,1,0,1,0,0,0,00,00,1,48,2,,,,00000,1,3,00,00,2
9,003932200000000063322,00376.3456,004,0,1,1,1,0,1,0,0,1,00,02,1,36,2,,,,24015,1,3,01,00,2
9,003932300000000063323,00376.3456,005,1,0,1,1,0,1,0,1,0,01,00,1,35,2,,,,10018,1,1,01,00,2
9,003932400000000063324,00376.3456,005,0,0,1,1,0,1,0,0,0,00,00,1,24,2,4,,05,10018,1,1,01,00,2
9,003932500000000063325,00376.3456,004,0,0,0,1,1,1,0,0,0,00,00,2,64,3,,,,00000,2,,00,00,2
9,003932600000000063326,00376.3456,002,0,0,0,1,0,0,0,0,0,00,00,2,61,3,,,,10014,2,,00,00,2
9,003932700000000063327,00376.3456,004,1,0,1,1,1,1,0,1,0,01,00,1,67,2,,,,10014,1,3,01,00,2
9,003932800000000063328,00376.3456,003,0,1,1,1,1,1,0,0,1,00,01,2,84,3,,,,00000,2,,01,00,2
9,003932900000000063329,00376.3456,005,0,1,1,1,0,1,0,0,1,00,01,1,60,2,,,,10015,1,3,00,00,2
9,003933000000000063330,00382.6185,005,1,0,1,1,0,1,0,1,0,02,00,1,36,2,,,,24011,1,3,01,00,2
9,003933100000000063331,00382.6185,003,0,0,1,1,0,1,0,0,0,00,00,2,55,3,,,,40002,1,3,01,01,2
9,003933200000000063332,00382.6185,005,0,0,1,1,1,1,0,0,0,00,00,2,42,2,,,,10018,1,1,00,00,2
9,003933300000000063333,00382.6185,003,0,0,1,1,1,1,1,0,0,00,00,1,55,2,,,,10018,1,3,01,00,2
9,003933400000000063334,00382.6185,004,1,0,1,1,0,1,0,1,0,01,00,1,37,2,,,,24015,1,1,00,00,2
9,003933500000000063335,00382.6185,004,0,0,1,1,1,1,1,0,0,00,00,1,56,2,,,,50002,1,4,01,01,2
9,003933600000000063336,00382.6185,006,1,1,1,1,1,1,1,1,1,01,02,1,42,2,,,,10013,1,3,00,00,2
9,003933700000000063337,00382.6185,001,0,0,0,1,1,1,0,0,0,00,00,1,56,1,,,,00000,1,3,00,00,2
9,003933800000000063338,00382.6185,004,0,0,0,1,1,1,0,0,0,00,00,1,54,2,,,,10012,1,1,00,00,2
9,003933900000000063339,00382.6185,003,0,0,1,1,1,1,1,0,0,00,00,1,55,2,,,,10018,1,1,00,00,2
9,003934000000000063340,00382.6185,003,0,1,1,1,0,1,0,0,1,00,01,1,72,2,,,,10018,1,3,00,00,2
9,003934100000000063341,00382.6185,005,0,1,1,1,1,1,0,0,0,00,00,2,67,3,,,,10013,2,,00,00,2
9,003934200000000063342,00401.4353,005,0,1,1,1,1,1,1,0,1,00,01,1,65,2,,,,10014,1,3,00,01,2
9,003934300000000063343,00401.4353,009,1,1,1,1,1,1,0,1,1,03,01,1,51,2,,,,24012,1,3,01,01,2
9,003934400000000063344,00401.4353,003,1,0,1,1,0,1,0,0,0,00,00,1,36,2,,,,10014,1,1,00,00,2
9,003934500000000063345,00401.4353,003,0,0,0,1,0,1,0,0,0,00,00,1,30,2,,,,10012,1,1,00,00,2
9,003934600000000063346,00401.4353,001,0,0,0,1,0,1,0,0,0,00,00,2,74,3,,,,10014,1,1,00,00,2
9,003934700000000063347,00401.4353,008,0,0,0,1,0,1,0,0,0,00,00,1,45,2,,,,10016,1,3,00,00,2
9,003934800000000063348,00401.4353,006,1,1,1,1,0,1,0,1,1,02,01,1,35,2,,,,10015,1,3,00,00,2
9,003934900000000063349,00401.4353,003,0,0,0,1,0,1,0,0,0,00,00,1,55,2,,,,10014,1,3,00,00,2
9,003935000000000063350,00401.4353,006,1,1,1,1,0,1,0,1,1,01,02,1,66,2,,,,00000,1,3,00,01,2
9,003935100000000063351,00401.4353,008,0,0,0,1,1,1,0,0,0,00,00,1,51,2,,,,00000,1,3,00,00,2
9,003935200000000063352,00401.4353,010,1,1,1,1,1,1,1,1,1,03,01,1,54,2,,,,00000,1,3,01,00,2
9,003935300000000063353,00401.4353,010,1,0,1,1,1,1,1,1,0,01,00,1,29,2,,,,24011,1,1,01,01,2
9,003935400000000063354,00544.8047,005,0,1,1,1,0,1,0,0,0,00,00,1,38,2,,,,10015,1,3,01,00,2
9,003935500000000063355,00544.8047,005,1,0,1,1,1,1,0,1,0,01,00,1,54,2,,,,10018,1,1,01,00,2
9,003935600000000063356,00544.8047,003,0,0,0,1,0,0,0,0,0,00,00,2,37,2,,,,60111,2,,00,00,2
9,003935700000000063357,00544.8047,002,0,0,0,1,0,1,0,0,0,00,00,1,70,2,,,,24012,1,1,01,00,2
9,003935800000000063358,00544.8047,003,0,0,0,1,0,1,0,0,0,00,00,1,31,2,,,,24015,1,1,01,00,2
